Datum Zeit,Borna PM10
,µg/m³
29-02-08,33
28-02-08,39
27-02-08,26
26-02-08,33
25-02-08,31
24-02-08,30
23-02-08,25
22-02-08,35
21-02-08,52
20-02-08,39
19-02-08,49
18-02-08,46
17-02-08,24
16-02-08,18
15-02-08,13
14-02-08,34
13-02-08,79
12-02-08,77
11-02-08,50
10-02-08,38
09-02-08,30
08-02-08,33
07-02-08,26
06-02-08,10
05-02-08,19
04-02-08,31
03-02-08,21
02-02-08,11
01-02-08,10

