Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
29-02-08,31.92
28-02-08,
27-02-08,12.88
26-02-08,
25-02-08,25.40
24-02-08,
23-02-08,12.72
22-02-08,
21-02-08,32.74
20-02-08,
19-02-08,25.75
18-02-08,
17-02-08,15.50
16-02-08,
15-02-08,11.82
14-02-08,
13-02-08,52.41
12-02-08,
11-02-08,41.65
10-02-08,
09-02-08,31.73
08-02-08,
07-02-08,9.60
06-02-08,
05-02-08,13.17
04-02-08,
03-02-08,12.22
02-02-08,
01-02-08,11.87

