Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-12-10,26
30-12-10,46
29-12-10,46
28-12-10,23
27-12-10,29
26-12-10,21
25-12-10,14
24-12-10,18
23-12-10,94
22-12-10,74
21-12-10,50
20-12-10,32
19-12-10,20
18-12-10,25
17-12-10,28
16-12-10,23
15-12-10,23
14-12-10,21
13-12-10,23
12-12-10,7
11-12-10,8
10-12-10,18
09-12-10,
08-12-10,68
07-12-10,61
06-12-10,45
05-12-10,23
04-12-10,39
03-12-10,58
02-12-10,46
01-12-10,98

