Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-12-10,59
30-12-10,91
29-12-10,74
28-12-10,27
27-12-10,28
26-12-10,19
25-12-10,11
24-12-10,22
23-12-10,41
22-12-10,43
21-12-10,37
20-12-10,27
19-12-10,41
18-12-10,61
17-12-10,34
16-12-10,40
15-12-10,19
14-12-10,17
13-12-10,15
12-12-10,6
11-12-10,7
10-12-10,17
09-12-10,21
08-12-10,108
07-12-10,98
06-12-10,58
05-12-10,36
04-12-10,66
03-12-10,67
02-12-10,41
01-12-10,48

