Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-12-10,25
30-12-10,53
29-12-10,55
28-12-10,24
27-12-10,26
26-12-10,19
25-12-10,10
24-12-10,18
23-12-10,64
22-12-10,54
21-12-10,40
20-12-10,18
19-12-10,13
18-12-10,19
17-12-10,22
16-12-10,18
15-12-10,17
14-12-10,21
13-12-10,9
12-12-10,4
11-12-10,6
10-12-10,12
09-12-10,16
08-12-10,74
07-12-10,76
06-12-10,43
05-12-10,17
04-12-10,30
03-12-10,83
02-12-10,36
01-12-10,59

