Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-12-10,30
30-12-10,55
29-12-10,72
28-12-10,23
27-12-10,30
26-12-10,21
25-12-10,11
24-12-10,17
23-12-10,53
22-12-10,47
21-12-10,36
20-12-10,26
19-12-10,18
18-12-10,29
17-12-10,32
16-12-10,23
15-12-10,20
14-12-10,21
13-12-10,12
12-12-10,5
11-12-10,8
10-12-10,16
09-12-10,21
08-12-10,92
07-12-10,81
06-12-10,43
05-12-10,20
04-12-10,35
03-12-10,62
02-12-10,44
01-12-10,51

