Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-12-10,22
30-12-10,46
29-12-10,59
28-12-10,20
27-12-10,22
26-12-10,16
25-12-10,11
24-12-10,16
23-12-10,44
22-12-10,31
21-12-10,24
20-12-10,15
19-12-10,12
18-12-10,19
17-12-10,22
16-12-10,19
15-12-10,15
14-12-10,16
13-12-10,11
12-12-10,4
11-12-10,4
10-12-10,12
09-12-10,16
08-12-10,77
07-12-10,72
06-12-10,31
05-12-10,13
04-12-10,34
03-12-10,45
02-12-10,33
01-12-10,37

