Datum Zeit,Bautzen O3
,µg/m³
01-01-11 00:00,48
31-12-10 23:00,49
31-12-10 22:00,49
31-12-10 21:00,50
31-12-10 20:00,44
31-12-10 19:00,40
31-12-10 18:00,29
31-12-10 17:00,24
31-12-10 16:00,26
31-12-10 15:00,29
31-12-10 14:00,29
31-12-10 13:00,31
31-12-10 12:00,33
31-12-10 11:00,34
31-12-10 10:00,37
31-12-10 09:00,40
31-12-10 08:00,41
31-12-10 07:00,39
31-12-10 06:00,45
31-12-10 05:00,50
31-12-10 04:00,46
31-12-10 03:00,42
31-12-10 02:00,34
31-12-10 01:00,22
31-12-10 00:00,20
30-12-10 23:00,28
30-12-10 22:00,37
30-12-10 21:00,34
30-12-10 20:00,28
30-12-10 19:00,24
30-12-10 18:00,27
30-12-10 17:00,27
30-12-10 16:00,36
30-12-10 15:00,32
30-12-10 14:00,35
30-12-10 13:00,29
30-12-10 12:00,14
30-12-10 11:00,13
30-12-10 10:00,18
30-12-10 09:00,3
30-12-10 08:00,2
30-12-10 07:00,2
30-12-10 06:00,1
30-12-10 05:00,2
30-12-10 04:00,2
30-12-10 03:00,5
30-12-10 02:00,5
30-12-10 01:00,6
30-12-10 00:00,10
29-12-10 23:00,4
29-12-10 22:00,5
29-12-10 21:00,2
29-12-10 20:00,3
29-12-10 19:00,2
29-12-10 18:00,3
29-12-10 17:00,5
29-12-10 16:00,26
29-12-10 15:00,24
29-12-10 14:00,30
29-12-10 13:00,19
29-12-10 12:00,18
29-12-10 11:00,12
29-12-10 10:00,7
29-12-10 09:00,3
29-12-10 08:00,4
29-12-10 07:00,21
29-12-10 06:00,24
29-12-10 05:00,25
29-12-10 04:00,32
29-12-10 03:00,36
29-12-10 02:00,39
29-12-10 01:00,39
29-12-10 00:00,37
28-12-10 23:00,39
28-12-10 22:00,34
28-12-10 21:00,34
28-12-10 20:00,34
28-12-10 19:00,24
28-12-10 18:00,21
28-12-10 17:00,26
28-12-10 16:00,27
28-12-10 15:00,27
28-12-10 14:00,25
28-12-10 13:00,23
28-12-10 12:00,24
28-12-10 11:00,25
28-12-10 10:00,28
28-12-10 09:00,36
28-12-10 08:00,39
28-12-10 07:00,38
28-12-10 06:00,31
28-12-10 05:00,45
28-12-10 04:00,40
28-12-10 03:00,45
28-12-10 02:00,42
28-12-10 01:00,29
28-12-10 00:00,25
27-12-10 23:00,21
27-12-10 22:00,26
27-12-10 21:00,26
27-12-10 20:00,22
27-12-10 19:00,23
27-12-10 18:00,26
27-12-10 17:00,28
27-12-10 16:00,25
27-12-10 15:00,32
27-12-10 14:00,38
27-12-10 13:00,36
27-12-10 12:00,33
27-12-10 11:00,29
27-12-10 10:00,27
27-12-10 09:00,27
27-12-10 08:00,31
27-12-10 07:00,34
27-12-10 06:00,26
27-12-10 05:00,21
27-12-10 04:00,34
27-12-10 03:00,44
27-12-10 02:00,47
27-12-10 01:00,50
27-12-10 00:00,49
26-12-10 23:00,40
26-12-10 22:00,29
26-12-10 21:00,31
26-12-10 20:00,37
26-12-10 19:00,42
26-12-10 18:00,41
26-12-10 17:00,47
26-12-10 16:00,47
26-12-10 15:00,46
26-12-10 14:00,49
26-12-10 13:00,50
26-12-10 12:00,51
26-12-10 11:00,50
26-12-10 10:00,49
26-12-10 09:00,48
26-12-10 08:00,49
26-12-10 07:00,48
26-12-10 06:00,50
26-12-10 05:00,53
26-12-10 04:00,52
26-12-10 03:00,49
26-12-10 02:00,48
26-12-10 01:00,50
26-12-10 00:00,48
25-12-10 23:00,53
25-12-10 22:00,53
25-12-10 21:00,45
25-12-10 20:00,45
25-12-10 19:00,43
25-12-10 18:00,40
25-12-10 17:00,38
25-12-10 16:00,36
25-12-10 15:00,37
25-12-10 14:00,35
25-12-10 13:00,35
25-12-10 12:00,31
25-12-10 11:00,30
25-12-10 10:00,30
25-12-10 09:00,30
25-12-10 08:00,31
25-12-10 07:00,
25-12-10 06:00,
25-12-10 05:00,
25-12-10 04:00,
25-12-10 03:00,
25-12-10 02:00,
25-12-10 01:00,
25-12-10 00:00,
24-12-10 23:00,
24-12-10 22:00,
24-12-10 21:00,
24-12-10 20:00,
24-12-10 19:00,
24-12-10 18:00,
24-12-10 17:00,
24-12-10 16:00,
24-12-10 15:00,
24-12-10 14:00,
24-12-10 13:00,
24-12-10 12:00,
24-12-10 11:00,
24-12-10 10:00,
24-12-10 09:00,
24-12-10 08:00,
24-12-10 07:00,1
24-12-10 06:00,1
24-12-10 05:00,1
24-12-10 04:00,1
24-12-10 03:00,1
24-12-10 02:00,1
24-12-10 01:00,1
24-12-10 00:00,1
23-12-10 23:00,1
23-12-10 22:00,1
23-12-10 21:00,1
23-12-10 20:00,1
23-12-10 19:00,1
23-12-10 18:00,1
23-12-10 17:00,1
23-12-10 16:00,10
23-12-10 15:00,13
23-12-10 14:00,19
23-12-10 13:00,33
23-12-10 12:00,42
23-12-10 11:00,41
23-12-10 10:00,37
23-12-10 09:00,40
23-12-10 08:00,42
23-12-10 07:00,40
23-12-10 06:00,20
23-12-10 05:00,37
23-12-10 04:00,20
23-12-10 03:00,2
23-12-10 02:00,6
23-12-10 01:00,6
23-12-10 00:00,20
22-12-10 23:00,15
22-12-10 22:00,14
22-12-10 21:00,18
22-12-10 20:00,33
22-12-10 19:00,17
22-12-10 18:00,33
22-12-10 17:00,40
22-12-10 16:00,26
22-12-10 15:00,30
22-12-10 14:00,10
22-12-10 13:00,9
22-12-10 12:00,8
22-12-10 11:00,5
22-12-10 10:00,3
22-12-10 09:00,3
22-12-10 08:00,2
22-12-10 07:00,1
22-12-10 06:00,5
22-12-10 05:00,6
22-12-10 04:00,1
22-12-10 03:00,1
22-12-10 02:00,1
22-12-10 01:00,1
22-12-10 00:00,1
21-12-10 23:00,5
21-12-10 22:00,12
21-12-10 21:00,14
21-12-10 20:00,15
21-12-10 19:00,20
21-12-10 18:00,23
21-12-10 17:00,26
21-12-10 16:00,30
21-12-10 15:00,36
21-12-10 14:00,34
21-12-10 13:00,39
21-12-10 12:00,39
21-12-10 11:00,44
21-12-10 10:00,45
21-12-10 09:00,40
21-12-10 08:00,39
21-12-10 07:00,38
21-12-10 06:00,29
21-12-10 05:00,34
21-12-10 04:00,25
21-12-10 03:00,27
21-12-10 02:00,5
21-12-10 01:00,4
21-12-10 00:00,19
20-12-10 23:00,24
20-12-10 22:00,18
20-12-10 21:00,16
20-12-10 20:00,12
20-12-10 19:00,6
20-12-10 18:00,16
20-12-10 17:00,19
20-12-10 16:00,
20-12-10 15:00,
20-12-10 14:00,
20-12-10 13:00,
20-12-10 12:00,37
20-12-10 11:00,37
20-12-10 10:00,34
20-12-10 09:00,33
20-12-10 08:00,40
20-12-10 07:00,58
20-12-10 06:00,51
20-12-10 05:00,54
20-12-10 04:00,53
20-12-10 03:00,54
20-12-10 02:00,55
20-12-10 01:00,59
20-12-10 00:00,60
19-12-10 23:00,63
19-12-10 22:00,50
19-12-10 21:00,44
19-12-10 20:00,38
19-12-10 19:00,41
19-12-10 18:00,31
19-12-10 17:00,25
19-12-10 16:00,32
19-12-10 15:00,38
19-12-10 14:00,44
19-12-10 13:00,47
19-12-10 12:00,47
19-12-10 11:00,51
19-12-10 10:00,50
19-12-10 09:00,44
19-12-10 08:00,38
19-12-10 07:00,29
19-12-10 06:00,35
19-12-10 05:00,32
19-12-10 04:00,24
19-12-10 03:00,19
19-12-10 02:00,23
19-12-10 01:00,25
19-12-10 00:00,22
18-12-10 23:00,18
18-12-10 22:00,17
18-12-10 21:00,15
18-12-10 20:00,11
18-12-10 19:00,16
