Datum Zeit,Klingenthal PM10
,µg/m³
31-12-10,40
30-12-10,65
29-12-10,82
28-12-10,39
27-12-10,31
26-12-10,18
25-12-10,
24-12-10,14
23-12-10,27
22-12-10,35
21-12-10,31
20-12-10,11
19-12-10,22
18-12-10,15
17-12-10,18
16-12-10,15
15-12-10,12
14-12-10,13
13-12-10,11
12-12-10,2
11-12-10,4
10-12-10,9
09-12-10,11
08-12-10,19
07-12-10,31
06-12-10,24
05-12-10,25
04-12-10,39
03-12-10,59
02-12-10,36
01-12-10,26

