Datum Zeit,Glauchau PM10
,µg/m³
31-12-10,24
30-12-10,68
29-12-10,91
28-12-10,30
27-12-10,23
26-12-10,18
25-12-10,12
24-12-10,17
23-12-10,62
22-12-10,54
21-12-10,46
20-12-10,18
19-12-10,16
18-12-10,28
17-12-10,21
16-12-10,21
15-12-10,
14-12-10,15
13-12-10,10
12-12-10,3
11-12-10,3
10-12-10,13
09-12-10,13
08-12-10,74
07-12-10,71
06-12-10,26
05-12-10,15
04-12-10,40
03-12-10,72
02-12-10,36
01-12-10,37

