Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-12-10,53
30-12-10,79
29-12-10,62
28-12-10,20
27-12-10,19
26-12-10,14
25-12-10,10
24-12-10,19
23-12-10,33
22-12-10,38
21-12-10,28
20-12-10,17
19-12-10,36
18-12-10,53
17-12-10,29
16-12-10,31
15-12-10,14
14-12-10,14
13-12-10,10
12-12-10,4
11-12-10,4
10-12-10,11
09-12-10,17
08-12-10,89
07-12-10,77
06-12-10,45
05-12-10,32
04-12-10,65
03-12-10,54
02-12-10,30
01-12-10,41

