Datum Zeit,Plauen-Sued PM10
,µg/m³
31-12-10,25
30-12-10,46
29-12-10,47
28-12-10,24
27-12-10,34
26-12-10,31
25-12-10,13
24-12-10,15
23-12-10,46
22-12-10,35
21-12-10,21
20-12-10,21
19-12-10,23
18-12-10,18
17-12-10,21
16-12-10,22
15-12-10,15
14-12-10,17
13-12-10,10
12-12-10,4
11-12-10,6
10-12-10,15
09-12-10,17
08-12-10,70
07-12-10,69
06-12-10,38
05-12-10,22
04-12-10,38
03-12-10,46
02-12-10,44
01-12-10,44

