Datum Zeit,Dresden-Bergstraße NO2
,µg/m³
01-01-11 00:00,27
31-12-10 23:00,31
31-12-10 22:00,28
31-12-10 21:00,32
31-12-10 20:00,35
31-12-10 19:00,38
31-12-10 18:00,52
31-12-10 17:00,45
31-12-10 16:00,44
31-12-10 15:00,41
31-12-10 14:00,37
31-12-10 13:00,39
31-12-10 12:00,64
31-12-10 11:00,87
31-12-10 10:00,76
31-12-10 09:00,63
31-12-10 08:00,61
31-12-10 07:00,61
31-12-10 06:00,60
31-12-10 05:00,61
31-12-10 04:00,60
31-12-10 03:00,59
31-12-10 02:00,63
31-12-10 01:00,67
31-12-10 00:00,67
30-12-10 23:00,74
30-12-10 22:00,82
30-12-10 21:00,84
30-12-10 20:00,77
30-12-10 19:00,70
30-12-10 18:00,106
30-12-10 17:00,112
30-12-10 16:00,113
30-12-10 15:00,99
30-12-10 14:00,83
30-12-10 13:00,81
30-12-10 12:00,81
30-12-10 11:00,88
30-12-10 10:00,96
30-12-10 09:00,113
30-12-10 08:00,94
30-12-10 07:00,87
30-12-10 06:00,79
30-12-10 05:00,71
30-12-10 04:00,72
30-12-10 03:00,72
30-12-10 02:00,85
30-12-10 01:00,96
30-12-10 00:00,104
29-12-10 23:00,100
29-12-10 22:00,118
29-12-10 21:00,117
29-12-10 20:00,140
29-12-10 19:00,109
29-12-10 18:00,126
29-12-10 17:00,111
29-12-10 16:00,122
29-12-10 15:00,124
29-12-10 14:00,107
29-12-10 13:00,96
29-12-10 12:00,92
29-12-10 11:00,87
29-12-10 10:00,75
29-12-10 09:00,89
29-12-10 08:00,81
29-12-10 07:00,76
29-12-10 06:00,60
29-12-10 05:00,38
29-12-10 04:00,28
29-12-10 03:00,23
29-12-10 02:00,29
29-12-10 01:00,27
29-12-10 00:00,26
28-12-10 23:00,44
28-12-10 22:00,35
28-12-10 21:00,33
28-12-10 20:00,35
28-12-10 19:00,59
28-12-10 18:00,82
28-12-10 17:00,100
28-12-10 16:00,81
28-12-10 15:00,56
28-12-10 14:00,60
28-12-10 13:00,58
28-12-10 12:00,55
28-12-10 11:00,49
28-12-10 10:00,41
28-12-10 09:00,42
28-12-10 08:00,43
28-12-10 07:00,28
28-12-10 06:00,20
28-12-10 05:00,18
28-12-10 04:00,18
28-12-10 03:00,13
28-12-10 02:00,15
28-12-10 01:00,19
28-12-10 00:00,23
27-12-10 23:00,34
27-12-10 22:00,41
27-12-10 21:00,59
27-12-10 20:00,52
27-12-10 19:00,76
27-12-10 18:00,105
27-12-10 17:00,129
27-12-10 16:00,100
27-12-10 15:00,73
27-12-10 14:00,65
27-12-10 13:00,61
27-12-10 12:00,65
27-12-10 11:00,59
27-12-10 10:00,57
27-12-10 09:00,61
27-12-10 08:00,68
27-12-10 07:00,61
27-12-10 06:00,37
27-12-10 05:00,33
27-12-10 04:00,24
27-12-10 03:00,17
27-12-10 02:00,26
27-12-10 01:00,34
27-12-10 00:00,42
26-12-10 23:00,41
26-12-10 22:00,53
26-12-10 21:00,59
26-12-10 20:00,47
26-12-10 19:00,54
26-12-10 18:00,51
26-12-10 17:00,39
26-12-10 16:00,40
26-12-10 15:00,41
26-12-10 14:00,56
26-12-10 13:00,63
26-12-10 12:00,87
26-12-10 11:00,45
26-12-10 10:00,27
26-12-10 09:00,19
26-12-10 08:00,18
26-12-10 07:00,14
26-12-10 06:00,13
26-12-10 05:00,12
26-12-10 04:00,11
26-12-10 03:00,14
26-12-10 02:00,12
26-12-10 01:00,13
26-12-10 00:00,12
25-12-10 23:00,18
25-12-10 22:00,17
25-12-10 21:00,21
25-12-10 20:00,18
25-12-10 19:00,22
25-12-10 18:00,17
25-12-10 17:00,23
25-12-10 16:00,24
25-12-10 15:00,19
25-12-10 14:00,17
25-12-10 13:00,17
25-12-10 12:00,21
25-12-10 11:00,16
25-12-10 10:00,19
25-12-10 09:00,19
25-12-10 08:00,18
25-12-10 07:00,16
25-12-10 06:00,16
25-12-10 05:00,17
25-12-10 04:00,14
25-12-10 03:00,8
25-12-10 02:00,9
25-12-10 01:00,11
25-12-10 00:00,13
24-12-10 23:00,16
24-12-10 22:00,18
24-12-10 21:00,18
24-12-10 20:00,20
24-12-10 19:00,26
24-12-10 18:00,29
24-12-10 17:00,33
24-12-10 16:00,37
24-12-10 15:00,45
24-12-10 14:00,37
24-12-10 13:00,38
24-12-10 12:00,40
24-12-10 11:00,40
24-12-10 10:00,32
24-12-10 09:00,31
24-12-10 08:00,34
24-12-10 07:00,39
24-12-10 06:00,36
24-12-10 05:00,38
24-12-10 04:00,39
24-12-10 03:00,39
24-12-10 02:00,41
24-12-10 01:00,43
24-12-10 00:00,50
23-12-10 23:00,52
23-12-10 22:00,60
23-12-10 21:00,68
23-12-10 20:00,96
23-12-10 19:00,83
23-12-10 18:00,123
23-12-10 17:00,116
23-12-10 16:00,118
23-12-10 15:00,58
23-12-10 14:00,46
23-12-10 13:00,48
23-12-10 12:00,45
23-12-10 11:00,45
23-12-10 10:00,43
23-12-10 09:00,42
23-12-10 08:00,38
23-12-10 07:00,31
23-12-10 06:00,25
23-12-10 05:00,24
23-12-10 04:00,23
23-12-10 03:00,23
23-12-10 02:00,27
23-12-10 01:00,31
23-12-10 00:00,33
22-12-10 23:00,42
22-12-10 22:00,66
22-12-10 21:00,63
22-12-10 20:00,65
22-12-10 19:00,68
22-12-10 18:00,70
22-12-10 17:00,64
22-12-10 16:00,65
22-12-10 15:00,43
22-12-10 14:00,46
22-12-10 13:00,45
22-12-10 12:00,47
22-12-10 11:00,47
22-12-10 10:00,51
22-12-10 09:00,48
22-12-10 08:00,56
22-12-10 07:00,46
22-12-10 06:00,40
22-12-10 05:00,35
22-12-10 04:00,38
22-12-10 03:00,43
22-12-10 02:00,47
22-12-10 01:00,52
22-12-10 00:00,56
21-12-10 23:00,62
21-12-10 22:00,68
21-12-10 21:00,92
21-12-10 20:00,97
21-12-10 19:00,102
21-12-10 18:00,140
21-12-10 17:00,126
21-12-10 16:00,101
21-12-10 15:00,83
21-12-10 14:00,53
21-12-10 13:00,66
21-12-10 12:00,53
21-12-10 11:00,54
21-12-10 10:00,44
21-12-10 09:00,49
21-12-10 08:00,57
21-12-10 07:00,50
21-12-10 06:00,40
21-12-10 05:00,41
21-12-10 04:00,45
21-12-10 03:00,39
21-12-10 02:00,53
21-12-10 01:00,59
21-12-10 00:00,73
20-12-10 23:00,91
20-12-10 22:00,95
20-12-10 21:00,65
20-12-10 20:00,76
20-12-10 19:00,106
20-12-10 18:00,100
20-12-10 17:00,81
20-12-10 16:00,93
20-12-10 15:00,77
20-12-10 14:00,79
20-12-10 13:00,60
20-12-10 12:00,68
20-12-10 11:00,44
20-12-10 10:00,49
20-12-10 09:00,37
20-12-10 08:00,46
20-12-10 07:00,29
20-12-10 06:00,15
20-12-10 05:00,20
20-12-10 04:00,16
20-12-10 03:00,14
20-12-10 02:00,22
20-12-10 01:00,27
20-12-10 00:00,27
19-12-10 23:00,32
19-12-10 22:00,46
19-12-10 21:00,52
19-12-10 20:00,61
19-12-10 19:00,70
19-12-10 18:00,72
19-12-10 17:00,67
19-12-10 16:00,80
19-12-10 15:00,79
19-12-10 14:00,57
19-12-10 13:00,65
19-12-10 12:00,67
19-12-10 11:00,45
19-12-10 10:00,41
19-12-10 09:00,39
19-12-10 08:00,44
19-12-10 07:00,44
19-12-10 06:00,53
19-12-10 05:00,53
19-12-10 04:00,53
19-12-10 03:00,52
19-12-10 02:00,62
19-12-10 01:00,62
19-12-10 00:00,71
18-12-10 23:00,81
18-12-10 22:00,120
18-12-10 21:00,118
18-12-10 20:00,113
18-12-10 19:00,113
18-12-10 18:00,116
18-12-10 17:00,124
18-12-10 16:00,93
18-12-10 15:00,109
18-12-10 14:00,75
18-12-10 13:00,69
18-12-10 12:00,77
18-12-10 11:00,80
18-12-10 10:00,71
18-12-10 09:00,74
18-12-10 08:00,48
18-12-10 07:00,50
18-12-10 06:00,66
18-12-10 05:00,51
18-12-10 04:00,55
18-12-10 03:00,21
18-12-10 02:00,38
18-12-10 01:00,74
18-12-10 00:00,73
17-12-10 23:00,71
17-12-10 22:00,74
17-12-10 21:00,69
17-12-10 20:00,64
17-12-10 19:00,68
17-12-10 18:00,78
17-12-10 17:00,73
17-12-10 16:00,72
17-12-10 15:00,71
17-12-10 14:00,73
17-12-10 13:00,57
17-12-10 12:00,55
17-12-10 11:00,57
17-12-10 10:00,50
17-12-10 09:00,53
17-12-10 08:00,48
17-12-10 07:00,36
17-12-10 06:00,35
17-12-10 05:00,31
17-12-10 04:00,36
17-12-10 03:00,35
17-12-10 02:00,31
17-12-10 01:00,26
17-12-10 00:00,25
16-12-10 23:00,29
16-12-10 22:00,54
16-12-10 21:00,45
16-12-10 20:00,62
16-12-10 19:00,79
16-12-10 18:00,75
16-12-10 17:00,83
16-12-10 16:00,71
16-12-10 15:00,99
16-12-10 14:00,81
16-12-10 13:00,68
16-12-10 12:00,83
16-12-10 11:00,72
16-12-10 10:00,81
16-12-10 09:00,72
16-12-10 08:00,71
16-12-10 07:00,52
16-12-10 06:00,45
16-12-10 05:00,42
16-12-10 04:00,46
16-12-10 03:00,50
16-12-10 02:00,44
16-12-10 01:00,35
16-12-10 00:00,38
15-12-10 23:00,46
15-12-10 22:00,53
15-12-10 21:00,55
15-12-10 20:00,46
15-12-10 19:00,43
15-12-10 18:00,57
15-12-10 17:00,69
15-12-10 16:00,50
15-12-10 15:00,59
15-12-10 14:00,62
15-12-10 13:00,45
15-12-10 12:00,36
15-12-10 11:00,28
15-12-10 10:00,28
15-12-10 09:00,28
15-12-10 08:00,25
15-12-10 07:00,20
15-12-10 06:00,15
15-12-10 05:00,15
15-12-10 04:00,14
15-12-10 03:00,12
15-12-10 02:00,8
15-12-10 01:00,9
15-12-10 00:00,11
14-12-10 23:00,14
14-12-10 22:00,18
14-12-10 21:00,21
14-12-10 20:00,25
14-12-10 19:00,28
14-12-10 18:00,34
14-12-10 17:00,36
14-12-10 16:00,51
14-12-10 15:00,58
14-12-10 14:00,47
14-12-10 13:00,47
14-12-10 12:00,52
14-12-10 11:00,39
14-12-10 10:00,41
14-12-10 09:00,42
14-12-10 08:00,41
14-12-10 07:00,31
14-12-10 06:00,29
14-12-10 05:00,23
14-12-10 04:00,22
14-12-10 03:00,22
14-12-10 02:00,28
14-12-10 01:00,34
14-12-10 00:00,39
13-12-10 23:00,43
13-12-10 22:00,49
13-12-10 21:00,47
13-12-10 20:00,50
13-12-10 19:00,60
13-12-10 18:00,64
13-12-10 17:00,65
13-12-10 16:00,61
13-12-10 15:00,50
13-12-10 14:00,48
13-12-10 13:00,55
13-12-10 12:00,49
13-12-10 11:00,49
13-12-10 10:00,33
13-12-10 09:00,36
13-12-10 08:00,38
13-12-10 07:00,30
13-12-10 06:00,23
13-12-10 05:00,16
13-12-10 04:00,9
13-12-10 03:00,10
13-12-10 02:00,11
13-12-10 01:00,12
13-12-10 00:00,13
12-12-10 23:00,15
12-12-10 22:00,18
12-12-10 21:00,22
12-12-10 20:00,31
12-12-10 19:00,39
12-12-10 18:00,50
12-12-10 17:00,34
12-12-10 16:00,36
12-12-10 15:00,28
12-12-10 14:00,28
12-12-10 13:00,28
12-12-10 12:00,30
12-12-10 11:00,28
12-12-10 10:00,15
12-12-10 09:00,10
12-12-10 08:00,10
12-12-10 07:00,10
12-12-10 06:00,10
12-12-10 05:00,12
12-12-10 04:00,9
12-12-10 03:00,12
12-12-10 02:00,16
12-12-10 01:00,16
12-12-10 00:00,16
11-12-10 23:00,19
11-12-10 22:00,20
11-12-10 21:00,30
11-12-10 20:00,31
11-12-10 19:00,36
11-12-10 18:00,40
11-12-10 17:00,46
11-12-10 16:00,51
11-12-10 15:00,43
11-12-10 14:00,49
11-12-10 13:00,43
11-12-10 12:00,41
11-12-10 11:00,35
11-12-10 10:00,33
11-12-10 09:00,24
11-12-10 08:00,26
11-12-10 07:00,26
11-12-10 06:00,27
11-12-10 05:00,30
11-12-10 04:00,26
11-12-10 03:00,23
11-12-10 02:00,23
11-12-10 01:00,36
11-12-10 00:00,45
10-12-10 23:00,52
10-12-10 22:00,51
10-12-10 21:00,42
10-12-10 20:00,58
10-12-10 19:00,69
10-12-10 18:00,69
10-12-10 17:00,81
10-12-10 16:00,65
10-12-10 15:00,58
10-12-10 14:00,49
10-12-10 13:00,49
10-12-10 12:00,49
10-12-10 11:00,57
10-12-10 10:00,48
10-12-10 09:00,34
10-12-10 08:00,35
10-12-10 07:00,36
10-12-10 06:00,21
10-12-10 05:00,12
10-12-10 04:00,10
10-12-10 03:00,11
10-12-10 02:00,12
10-12-10 01:00,17
10-12-10 00:00,22
09-12-10 23:00,28
09-12-10 22:00,25
09-12-10 21:00,25
09-12-10 20:00,29
09-12-10 19:00,30
09-12-10 18:00,32
09-12-10 17:00,53
09-12-10 16:00,59
09-12-10 15:00,50
09-12-10 14:00,57
09-12-10 13:00,47
09-12-10 12:00,46
09-12-10 11:00,51
09-12-10 10:00,55
09-12-10 09:00,60
09-12-10 08:00,53
09-12-10 07:00,40
09-12-10 06:00,31
09-12-10 05:00,18
09-12-10 04:00,18
09-12-10 03:00,22
09-12-10 02:00,22
09-12-10 01:00,28
09-12-10 00:00,36
08-12-10 23:00,27
08-12-10 22:00,35
08-12-10 21:00,43
08-12-10 20:00,51
08-12-10 19:00,65
08-12-10 18:00,68
08-12-10 17:00,93
08-12-10 16:00,163
08-12-10 15:00,121
08-12-10 14:00,118
08-12-10 13:00,112
08-12-10 12:00,99
08-12-10 11:00,107
08-12-10 10:00,96
08-12-10 09:00,81
08-12-10 08:00,83
08-12-10 07:00,63
08-12-10 06:00,59
08-12-10 05:00,47
08-12-10 04:00,51
08-12-10 03:00,44
08-12-10 02:00,44
08-12-10 01:00,53
08-12-10 00:00,58
07-12-10 23:00,66
07-12-10 22:00,68
07-12-10 21:00,86
07-12-10 20:00,62
07-12-10 19:00,95
07-12-10 18:00,128
07-12-10 17:00,141
07-12-10 16:00,118
07-12-10 15:00,87
07-12-10 14:00,102
07-12-10 13:00,108
07-12-10 12:00,114
07-12-10 11:00,108
07-12-10 10:00,105
07-12-10 09:00,113
07-12-10 08:00,108
07-12-10 07:00,92
07-12-10 06:00,55
07-12-10 05:00,49
07-12-10 04:00,50
07-12-10 03:00,43
07-12-10 02:00,47
07-12-10 01:00,43
07-12-10 00:00,51
06-12-10 23:00,67
06-12-10 22:00,45
06-12-10 21:00,62
06-12-10 20:00,57
06-12-10 19:00,74
06-12-10 18:00,87
06-12-10 17:00,88
06-12-10 16:00,95
06-12-10 15:00,65
06-12-10 14:00,51
06-12-10 13:00,57
06-12-10 12:00,57
06-12-10 11:00,54
06-12-10 10:00,66
06-12-10 09:00,68
06-12-10 08:00,72
06-12-10 07:00,72
06-12-10 06:00,66
06-12-10 05:00,48
06-12-10 04:00,53
06-12-10 03:00,52
06-12-10 02:00,42
06-12-10 01:00,45
06-12-10 00:00,42
05-12-10 23:00,46
05-12-10 22:00,54
05-12-10 21:00,57
05-12-10 20:00,65
05-12-10 19:00,61
05-12-10 18:00,67
05-12-10 17:00,57
05-12-10 16:00,45
05-12-10 15:00,45
05-12-10 14:00,46
05-12-10 13:00,61
05-12-10 12:00,36
05-12-10 11:00,40
05-12-10 10:00,32
05-12-10 09:00,28
05-12-10 08:00,37
05-12-10 07:00,32
05-12-10 06:00,36
05-12-10 05:00,30
05-12-10 04:00,32
05-12-10 03:00,41
05-12-10 02:00,51
05-12-10 01:00,55
05-12-10 00:00,56
04-12-10 23:00,59
04-12-10 22:00,67
04-12-10 21:00,75
04-12-10 20:00,87
04-12-10 19:00,96
04-12-10 18:00,102
04-12-10 17:00,89
04-12-10 16:00,94
04-12-10 15:00,94
04-12-10 14:00,73
04-12-10 13:00,75
04-12-10 12:00,72
04-12-10 11:00,73
04-12-10 10:00,60
04-12-10 09:00,55
04-12-10 08:00,51
04-12-10 07:00,52
04-12-10 06:00,51
04-12-10 05:00,55
04-12-10 04:00,48
04-12-10 03:00,51
04-12-10 02:00,58
04-12-10 01:00,56
04-12-10 00:00,73
03-12-10 23:00,77
03-12-10 22:00,100
03-12-10 21:00,142
03-12-10 20:00,177
03-12-10 19:00,163
03-12-10 18:00,210
03-12-10 17:00,165
03-12-10 16:00,158
03-12-10 15:00,130
03-12-10 14:00,131
03-12-10 13:00,106
03-12-10 12:00,81
03-12-10 11:00,80
03-12-10 10:00,99
03-12-10 09:00,84
03-12-10 08:00,91
03-12-10 07:00,86
03-12-10 06:00,72
03-12-10 05:00,60
03-12-10 04:00,50
03-12-10 03:00,48
03-12-10 02:00,48
03-12-10 01:00,52
03-12-10 00:00,45
02-12-10 23:00,64
02-12-10 22:00,79
02-12-10 21:00,87
02-12-10 20:00,79
02-12-10 19:00,99
02-12-10 18:00,84
02-12-10 17:00,104
02-12-10 16:00,95
02-12-10 15:00,74
02-12-10 14:00,59
02-12-10 13:00,52
02-12-10 12:00,47
02-12-10 11:00,45
02-12-10 10:00,58
02-12-10 09:00,69
02-12-10 08:00,70
02-12-10 07:00,50
02-12-10 06:00,38
02-12-10 05:00,33
02-12-10 04:00,34
02-12-10 03:00,24
02-12-10 02:00,24
02-12-10 01:00,28
02-12-10 00:00,24
01-12-10 23:00,31
01-12-10 22:00,30
01-12-10 21:00,31
01-12-10 20:00,47
01-12-10 19:00,45
01-12-10 18:00,54
01-12-10 17:00,52
01-12-10 16:00,65
01-12-10 15:00,54
01-12-10 14:00,51
01-12-10 13:00,50
01-12-10 12:00,46
01-12-10 11:00,38
01-12-10 10:00,39
01-12-10 09:00,38
01-12-10 08:00,36
01-12-10 07:00,27
01-12-10 06:00,24
01-12-10 05:00,20
01-12-10 04:00,21
01-12-10 03:00,16
01-12-10 02:00,15
01-12-10 01:00,18

