Datum Zeit,Leipzig-Luetzner Straße NO
,µg/m³
01-01-11 00:00,2
31-12-10 23:00,4
31-12-10 22:00,8
31-12-10 21:00,9
31-12-10 20:00,20
31-12-10 19:00,25
31-12-10 18:00,14
31-12-10 17:00,11
31-12-10 16:00,13
31-12-10 15:00,13
31-12-10 14:00,19
31-12-10 13:00,13
31-12-10 12:00,14
31-12-10 11:00,15
31-12-10 10:00,11
31-12-10 09:00,10
31-12-10 08:00,13
31-12-10 07:00,16
31-12-10 06:00,24
31-12-10 05:00,25
31-12-10 04:00,10
31-12-10 03:00,8
31-12-10 02:00,17
31-12-10 01:00,11
31-12-10 00:00,18
30-12-10 23:00,21
30-12-10 22:00,22
30-12-10 21:00,26
30-12-10 20:00,43
30-12-10 19:00,72
30-12-10 18:00,80
30-12-10 17:00,58
30-12-10 16:00,83
30-12-10 15:00,100
30-12-10 14:00,172
30-12-10 13:00,102
30-12-10 12:00,86
30-12-10 11:00,55
30-12-10 10:00,69
30-12-10 09:00,20
30-12-10 08:00,19
30-12-10 07:00,32
30-12-10 06:00,26
30-12-10 05:00,35
30-12-10 04:00,38
30-12-10 03:00,30
30-12-10 02:00,29
30-12-10 01:00,25
30-12-10 00:00,44
29-12-10 23:00,63
29-12-10 22:00,43
29-12-10 21:00,54
29-12-10 20:00,52
29-12-10 19:00,88
29-12-10 18:00,131
29-12-10 17:00,125
29-12-10 16:00,129
29-12-10 15:00,107
29-12-10 14:00,103
29-12-10 13:00,120
29-12-10 12:00,66
29-12-10 11:00,69
29-12-10 10:00,52
29-12-10 09:00,45
29-12-10 08:00,38
29-12-10 07:00,43
29-12-10 06:00,26
29-12-10 05:00,13
29-12-10 04:00,9
29-12-10 03:00,3
29-12-10 02:00,10
29-12-10 01:00,15
29-12-10 00:00,12
28-12-10 23:00,17
28-12-10 22:00,26
28-12-10 21:00,24
28-12-10 20:00,41
28-12-10 19:00,60
28-12-10 18:00,75
28-12-10 17:00,70
28-12-10 16:00,72
28-12-10 15:00,64
28-12-10 14:00,60
28-12-10 13:00,57
28-12-10 12:00,80
