Datum Zeit,Carlsfeld PM10
,µg/m³
31-12-10,3
30-12-10,3
29-12-10,3
28-12-10,6
27-12-10,12
26-12-10,9
25-12-10,8
24-12-10,10
23-12-10,7
22-12-10,9
21-12-10,4
20-12-10,4
19-12-10,8
18-12-10,7
17-12-10,12
16-12-10,12
15-12-10,8
14-12-10,9
13-12-10,5
12-12-10,3
11-12-10,2
10-12-10,6
09-12-10,9
08-12-10,5
07-12-10,12
06-12-10,7
05-12-10,13
04-12-10,16
03-12-10,17
02-12-10,28
01-12-10,24

