Datum Zeit,Collmberg PM2.5
,µg/m³
28-02-11,26.27
27-02-11,35.46
26-02-11,39.31
25-02-11,56.45
24-02-11,49.74
23-02-11,55.72
22-02-11,56.20
21-02-11,32.56
20-02-11,18.41
19-02-11,44.37
18-02-11,53.88
17-02-11,49.90
16-02-11,24.77
15-02-11,31.33
14-02-11,29.60
13-02-11,15.78
12-02-11,5.91
11-02-11,18.12
10-02-11,21.39
09-02-11,20.86
08-02-11,7.75
07-02-11,7.95
06-02-11,5.37
05-02-11,5.01
04-02-11,8.07
03-02-11,21.39
02-02-11,32.11
01-02-11,47.17

