Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
28-02-11,64
27-02-11,54
26-02-11,65
25-02-11,95
24-02-11,77
23-02-11,92
22-02-11,89
21-02-11,60
20-02-11,36
19-02-11,77
18-02-11,99
17-02-11,95
16-02-11,56
15-02-11,56
14-02-11,55
13-02-11,30
12-02-11,21
11-02-11,24
10-02-11,58
09-02-11,81
08-02-11,41
07-02-11,45
06-02-11,13
05-02-11,15
04-02-11,18
03-02-11,50
02-02-11,56
01-02-11,92

