Datum Zeit,Glauchau PM10
,µg/m³
28-02-11,38
27-02-11,41
26-02-11,56
25-02-11,73
24-02-11,78
23-02-11,
22-02-11,88
21-02-11,44
20-02-11,29
19-02-11,84
18-02-11,75
17-02-11,63
16-02-11,37
15-02-11,36
14-02-11,24
13-02-11,15
12-02-11,9
11-02-11,15
10-02-11,41
09-02-11,50
08-02-11,27
07-02-11,23
06-02-11,10
05-02-11,8
04-02-11,9
03-02-11,25
02-02-11,48
01-02-11,80

