Datum Zeit,Leipzig-Mitte PM10
,µg/m³
28-02-11,45
27-02-11,50
26-02-11,57
25-02-11,80
24-02-11,70
23-02-11,79
22-02-11,74
21-02-11,49
20-02-11,29
19-02-11,63
18-02-11,83
17-02-11,90
16-02-11,50
15-02-11,59
14-02-11,48
13-02-11,26
12-02-11,18
11-02-11,24
10-02-11,48
09-02-11,71
08-02-11,43
07-02-11,39
06-02-11,12
05-02-11,14
04-02-11,16
03-02-11,32
02-02-11,62
01-02-11,79

