Datum Zeit,Klingenthal PM10
,µg/m³
28-02-11,33
27-02-11,56
26-02-11,59
25-02-11,63
24-02-11,50
23-02-11,46
22-02-11,65
21-02-11,41
20-02-11,40
19-02-11,51
18-02-11,50
17-02-11,33
16-02-11,30
15-02-11,28
14-02-11,22
13-02-11,19
12-02-11,9
11-02-11,17
10-02-11,37
09-02-11,28
08-02-11,21
07-02-11,21
06-02-11,11
05-02-11,9
04-02-11,9
03-02-11,24
02-02-11,47
01-02-11,57

