Datum Zeit,Bautzen PM10
,µg/m³
28-02-11,76
27-02-11,61
26-02-11,72
25-02-11,119
24-02-11,115
23-02-11,96
22-02-11,90
21-02-11,59
20-02-11,28
19-02-11,64
18-02-11,93
17-02-11,89
16-02-11,27
15-02-11,57
14-02-11,57
13-02-11,18
12-02-11,15
11-02-11,16
10-02-11,35
09-02-11,34
08-02-11,20
07-02-11,21
06-02-11,11
05-02-11,11
04-02-11,12
03-02-11,29
02-02-11,44
01-02-11,87

