Datum Zeit,Brockau PM10
,µg/m³
28-02-11,31
27-02-11,45
26-02-11,39
25-02-11,45
24-02-11,36
23-02-11,66
22-02-11,69
21-02-11,39
20-02-11,30
19-02-11,68
18-02-11,53
17-02-11,60
16-02-11,33
15-02-11,28
14-02-11,21
13-02-11,18
12-02-11,10
11-02-11,14
10-02-11,31
09-02-11,26
08-02-11,14
07-02-11,14
06-02-11,9
05-02-11,8
04-02-11,
03-02-11,26
02-02-11,48
01-02-11,51

