Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
28-02-11,44
27-02-11,53
26-02-11,50
25-02-11,69
24-02-11,70
23-02-11,91
22-02-11,86
21-02-11,46
20-02-11,29
19-02-11,85
18-02-11,97
17-02-11,75
16-02-11,47
15-02-11,50
14-02-11,42
13-02-11,21
12-02-11,18
11-02-11,22
10-02-11,64
09-02-11,63
08-02-11,31
07-02-11,33
06-02-11,14
05-02-11,11
04-02-11,17
03-02-11,29
02-02-11,52
01-02-11,84

