Datum Zeit,Goerlitz PM10
,µg/m³
28-02-11,82
27-02-11,88
26-02-11,115
25-02-11,115
24-02-11,110
23-02-11,92
22-02-11,81
21-02-11,52
20-02-11,27
19-02-11,65
18-02-11,105
17-02-11,98
16-02-11,72
15-02-11,84
14-02-11,52
13-02-11,37
12-02-11,21
11-02-11,23
10-02-11,47
09-02-11,41
08-02-11,22
07-02-11,26
06-02-11,9
05-02-11,9
04-02-11,19
03-02-11,43
02-02-11,57
01-02-11,91

