Datum Zeit,Plauen-Sued PM10
,µg/m³
28-02-11,51
27-02-11,54
26-02-11,54
25-02-11,63
24-02-11,58
23-02-11,77
22-02-11,95
21-02-11,65
20-02-11,41
19-02-11,80
18-02-11,65
17-02-11,75
16-02-11,45
15-02-11,34
14-02-11,28
13-02-11,23
12-02-11,15
11-02-11,18
10-02-11,40
09-02-11,33
08-02-11,24
07-02-11,22
06-02-11,12
05-02-11,11
04-02-11,
03-02-11,32
02-02-11,55
01-02-11,62

