Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
28-02-11,45
27-02-11,44
26-02-11,57
25-02-11,62
24-02-11,68
23-02-11,92
22-02-11,91
21-02-11,51
20-02-11,34
19-02-11,90
18-02-11,81
17-02-11,86
16-02-11,63
15-02-11,42
14-02-11,42
13-02-11,19
12-02-11,14
11-02-11,20
10-02-11,45
09-02-11,54
08-02-11,40
07-02-11,24
06-02-11,14
05-02-11,11
04-02-11,12
03-02-11,29
02-02-11,49
01-02-11,80

