Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
28-02-11,40
27-02-11,38
26-02-11,39
25-02-11,53
24-02-11,62
23-02-11,71
22-02-11,72
21-02-11,41
20-02-11,26
19-02-11,76
18-02-11,86
17-02-11,68
16-02-11,33
15-02-11,36
14-02-11,31
13-02-11,18
12-02-11,14
11-02-11,16
10-02-11,40
09-02-11,46
08-02-11,22
07-02-11,17
06-02-11,10
05-02-11,8
04-02-11,9
03-02-11,20
02-02-11,40
01-02-11,65

