Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-07-08,30
30-07-08,26
29-07-08,26
28-07-08,23
27-07-08,22
26-07-08,28
25-07-08,29
24-07-08,19
23-07-08,25
22-07-08,11
21-07-08,10
20-07-08,10
19-07-08,11
18-07-08,14
17-07-08,20
16-07-08,17
15-07-08,19
14-07-08,18
13-07-08,11
12-07-08,12
11-07-08,20
10-07-08,16
09-07-08,13
08-07-08,12
07-07-08,15
06-07-08,12
05-07-08,15
04-07-08,16
03-07-08,28
02-07-08,29
01-07-08,23

