Datum Zeit,Dresden-Nord PM10
,µg/m³
31-07-08,34
30-07-08,37
29-07-08,34
28-07-08,30
27-07-08,33
26-07-08,40
25-07-08,45
24-07-08,30
23-07-08,27
22-07-08,14
21-07-08,22
20-07-08,16
19-07-08,19
18-07-08,27
17-07-08,29
16-07-08,31
15-07-08,32
14-07-08,28
13-07-08,22
12-07-08,22
11-07-08,29
10-07-08,23
09-07-08,22
08-07-08,20
07-07-08,27
06-07-08,25
05-07-08,25
04-07-08,28
03-07-08,36
02-07-08,36
01-07-08,27

