Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-07-08,26
30-07-08,23
29-07-08,24
28-07-08,19
27-07-08,21
26-07-08,24
25-07-08,24
24-07-08,15
23-07-08,14
22-07-08,8
21-07-08,8
20-07-08,8
19-07-08,9
18-07-08,12
17-07-08,15
16-07-08,14
15-07-08,17
14-07-08,16
13-07-08,10
12-07-08,11
11-07-08,18
10-07-08,13
09-07-08,10
08-07-08,8
07-07-08,13
06-07-08,12
05-07-08,14
04-07-08,14
03-07-08,29
02-07-08,26
01-07-08,22

