Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-07-08,
30-07-08,14.42
29-07-08,
28-07-08,10.90
27-07-08,
26-07-08,12.49
25-07-08,
24-07-08,6.12
23-07-08,
22-07-08,2.99
21-07-08,
20-07-08,3.87
19-07-08,
18-07-08,7.86
17-07-08,
16-07-08,7.42
15-07-08,
14-07-08,7.20
13-07-08,
12-07-08,5.98
11-07-08,
10-07-08,7.47
09-07-08,
08-07-08,
07-07-08,
06-07-08,7.93
05-07-08,
04-07-08,7.47
03-07-08,
02-07-08,14.91
01-07-08,

