Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-07-08,
30-07-08,16.80
29-07-08,
28-07-08,14.52
27-07-08,
26-07-08,18.33
25-07-08,
24-07-08,12.11
23-07-08,
22-07-08,6.22
21-07-08,
20-07-08,6.15
19-07-08,
18-07-08,11.11
17-07-08,
16-07-08,12.57
15-07-08,
14-07-08,10.18
13-07-08,
12-07-08,7.79
11-07-08,
10-07-08,10.83
09-07-08,
08-07-08,
07-07-08,
06-07-08,
05-07-08,
04-07-08,13.89
03-07-08,
02-07-08,
01-07-08,

