Datum Zeit,Dresden-Winckelmannstr. PM2.5
,µg/m³
31-07-08,
30-07-08,13.74
29-07-08,
28-07-08,10.92
27-07-08,
26-07-08,17.00
25-07-08,
24-07-08,10.13
23-07-08,
22-07-08,4.38
21-07-08,
20-07-08,4.44
19-07-08,
18-07-08,7.77
17-07-08,
16-07-08,8.53
15-07-08,
14-07-08,7.87
13-07-08,
12-07-08,6.72
11-07-08,
10-07-08,8.31
09-07-08,
08-07-08,4.86
07-07-08,
06-07-08,11.26
05-07-08,
04-07-08,9.50
03-07-08,
02-07-08,16.13
01-07-08,

