Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-07-08,
30-07-08,16.44
29-07-08,
28-07-08,13.19
27-07-08,
26-07-08,19.10
25-07-08,
24-07-08,9.96
23-07-08,
22-07-08,6.67
21-07-08,
20-07-08,5.41
19-07-08,
18-07-08,12.92
17-07-08,
16-07-08,12.33
15-07-08,
14-07-08,11.78
13-07-08,
12-07-08,10.04
11-07-08,
10-07-08,15.08
09-07-08,
08-07-08,7.68
07-07-08,
06-07-08,11.96
05-07-08,
04-07-08,12.31
03-07-08,
02-07-08,20.29
01-07-08,

