Datum Zeit,Fichtelberg O3
,µg/m³
01-08-08 00:00,144
31-07-08 23:00,147
31-07-08 22:00,147
31-07-08 21:00,148
31-07-08 20:00,147
31-07-08 19:00,141
31-07-08 18:00,154
31-07-08 17:00,168
31-07-08 16:00,164
31-07-08 15:00,156
31-07-08 14:00,156
31-07-08 13:00,155
31-07-08 12:00,150
31-07-08 11:00,145
31-07-08 10:00,133
31-07-08 09:00,127
31-07-08 08:00,117
31-07-08 07:00,122
31-07-08 06:00,114
31-07-08 05:00,93
31-07-08 04:00,135
31-07-08 03:00,137
31-07-08 02:00,109
31-07-08 01:00,78
31-07-08 00:00,84
30-07-08 23:00,97
30-07-08 22:00,124
30-07-08 21:00,150
30-07-08 20:00,174
30-07-08 19:00,165
30-07-08 18:00,164
30-07-08 17:00,154
30-07-08 16:00,155
30-07-08 15:00,152
30-07-08 14:00,149
30-07-08 13:00,146
30-07-08 12:00,145
30-07-08 11:00,135
30-07-08 10:00,119
30-07-08 09:00,122
30-07-08 08:00,131
30-07-08 07:00,135
30-07-08 06:00,132
30-07-08 05:00,129
30-07-08 04:00,123
30-07-08 03:00,124
30-07-08 02:00,123
30-07-08 01:00,143
30-07-08 00:00,145
29-07-08 23:00,145
29-07-08 22:00,135
29-07-08 21:00,162
29-07-08 20:00,173
29-07-08 19:00,165
29-07-08 18:00,165
29-07-08 17:00,164
29-07-08 16:00,154
29-07-08 15:00,150
29-07-08 14:00,149
29-07-08 13:00,147
29-07-08 12:00,139
29-07-08 11:00,136
29-07-08 10:00,131
29-07-08 09:00,126
29-07-08 08:00,122
29-07-08 07:00,125
29-07-08 06:00,124
29-07-08 05:00,125
29-07-08 04:00,125
29-07-08 03:00,122
29-07-08 02:00,118
29-07-08 01:00,120
29-07-08 00:00,126
28-07-08 23:00,131
28-07-08 22:00,133
28-07-08 21:00,135
28-07-08 20:00,138
28-07-08 19:00,139
28-07-08 18:00,136
28-07-08 17:00,133
28-07-08 16:00,129
28-07-08 15:00,132
28-07-08 14:00,127
28-07-08 13:00,121
28-07-08 12:00,101
28-07-08 11:00,93
28-07-08 10:00,108
28-07-08 09:00,97
28-07-08 08:00,103
28-07-08 07:00,104
28-07-08 06:00,105
28-07-08 05:00,109
28-07-08 04:00,110
28-07-08 03:00,108
28-07-08 02:00,88
28-07-08 01:00,82
28-07-08 00:00,85
27-07-08 23:00,103
27-07-08 22:00,108
27-07-08 21:00,114
27-07-08 20:00,129
27-07-08 19:00,140
27-07-08 18:00,132
27-07-08 17:00,137
27-07-08 16:00,136
27-07-08 15:00,133
27-07-08 14:00,132
27-07-08 13:00,130
27-07-08 12:00,138
27-07-08 11:00,125
27-07-08 10:00,115
27-07-08 09:00,95
27-07-08 08:00,84
27-07-08 07:00,60
27-07-08 06:00,42
27-07-08 05:00,54
27-07-08 04:00,82
27-07-08 03:00,95
27-07-08 02:00,72
27-07-08 01:00,100
27-07-08 00:00,127
26-07-08 23:00,132
26-07-08 22:00,121
26-07-08 21:00,120
26-07-08 20:00,99
26-07-08 19:00,123
26-07-08 18:00,132
26-07-08 17:00,139
26-07-08 16:00,149
26-07-08 15:00,142
26-07-08 14:00,138
26-07-08 13:00,140
26-07-08 12:00,133
26-07-08 11:00,130
26-07-08 10:00,126
26-07-08 09:00,116
26-07-08 08:00,91
26-07-08 07:00,83
26-07-08 06:00,64
26-07-08 05:00,70
26-07-08 04:00,97
26-07-08 03:00,113
26-07-08 02:00,120
26-07-08 01:00,117
26-07-08 00:00,121
25-07-08 23:00,119
25-07-08 22:00,116
25-07-08 21:00,124
25-07-08 20:00,114
25-07-08 19:00,108
25-07-08 18:00,102
25-07-08 17:00,99
25-07-08 16:00,79
25-07-08 15:00,72
25-07-08 14:00,84
25-07-08 13:00,89
25-07-08 12:00,88
25-07-08 11:00,90
25-07-08 10:00,103
25-07-08 09:00,107
25-07-08 08:00,101
25-07-08 07:00,97
25-07-08 06:00,91
25-07-08 05:00,87
25-07-08 04:00,87
25-07-08 03:00,92
25-07-08 02:00,98
25-07-08 01:00,98
25-07-08 00:00,100
24-07-08 23:00,101
24-07-08 22:00,97
24-07-08 21:00,93
24-07-08 20:00,83
24-07-08 19:00,84
24-07-08 18:00,84
24-07-08 17:00,85
24-07-08 16:00,81
24-07-08 15:00,80
24-07-08 14:00,80
24-07-08 13:00,76
24-07-08 12:00,76
24-07-08 11:00,77
24-07-08 10:00,75
24-07-08 09:00,80
24-07-08 08:00,83
24-07-08 07:00,90
24-07-08 06:00,90
24-07-08 05:00,85
24-07-08 04:00,82
24-07-08 03:00,80
24-07-08 02:00,83
24-07-08 01:00,89
24-07-08 00:00,91
23-07-08 23:00,89
23-07-08 22:00,92
23-07-08 21:00,90
23-07-08 20:00,90
23-07-08 19:00,90
23-07-08 18:00,85
23-07-08 17:00,84
23-07-08 16:00,80
23-07-08 15:00,77
23-07-08 14:00,78
23-07-08 13:00,75
23-07-08 12:00,73
23-07-08 11:00,75
23-07-08 10:00,72
23-07-08 09:00,63
23-07-08 08:00,63
23-07-08 07:00,64
23-07-08 06:00,66
23-07-08 05:00,68
23-07-08 04:00,67
23-07-08 03:00,68
23-07-08 02:00,67
23-07-08 01:00,65
23-07-08 00:00,67
22-07-08 23:00,65
22-07-08 22:00,68
22-07-08 21:00,68
22-07-08 20:00,71
22-07-08 19:00,71
22-07-08 18:00,69
22-07-08 17:00,69
22-07-08 16:00,71
22-07-08 15:00,71
22-07-08 14:00,69
22-07-08 13:00,66
22-07-08 12:00,68
22-07-08 11:00,66
22-07-08 10:00,63
22-07-08 09:00,63
22-07-08 08:00,59
22-07-08 07:00,64
22-07-08 06:00,62
22-07-08 05:00,50
22-07-08 04:00,49
22-07-08 03:00,45
22-07-08 02:00,51
22-07-08 01:00,57
22-07-08 00:00,63
21-07-08 23:00,70
21-07-08 22:00,74
21-07-08 21:00,76
21-07-08 20:00,78
21-07-08 19:00,76
21-07-08 18:00,76
21-07-08 17:00,78
21-07-08 16:00,81
21-07-08 15:00,81
21-07-08 14:00,89
21-07-08 13:00,84
21-07-08 12:00,75
21-07-08 11:00,71
21-07-08 10:00,70
21-07-08 09:00,63
21-07-08 08:00,63
21-07-08 07:00,62
21-07-08 06:00,66
21-07-08 05:00,66
21-07-08 04:00,71
21-07-08 03:00,68
21-07-08 02:00,67
21-07-08 01:00,73
21-07-08 00:00,76
20-07-08 23:00,82
20-07-08 22:00,78
20-07-08 21:00,79
20-07-08 20:00,78
