Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-07-01,,,,,,,13,,,
2007-07-01,01:00,1.6,0.5,30,34,,,,,1.0
2007-07-01,02:00,1.2,0.3,15,24,,,,,1.0
2007-07-01,03:00,1.2,0.4,15,17,,,,,1.0
2007-07-01,04:00,1.1,0.3,9,12,,,,,1.0
2007-07-01,05:00,1.1,0.3,9,12,,,,,1.0
2007-07-01,06:00,0.7,0.3,7,13,,,,,1.0
2007-07-01,07:00,0.8,0.2,13,13,,,,,1.0
2007-07-01,08:00,0.9,0.3,10,13,,,,,4.9
2007-07-01,09:00,1.5,0.4,21,18,,,,,3.5
2007-07-01,10:00,1.7,0.5,21,25,,,,,4.6
2007-07-01,11:00,1.6,0.5,31,26,,,,,5.0
2007-07-01,12:00,1.5,0.4,25,23,,,,,1.8
2007-07-01,13:00,1.6,0.4,25,22,,,,,1.0
2007-07-01,14:00,1.6,0.4,24,23,,,,,2.3
2007-07-01,15:00,1.5,0.3,25,28,,,,,2.2
2007-07-01,16:00,2.0,0.5,26,26,,,,,2.4
2007-07-01,17:00,2.4,0.4,22,30,,,,,1.0
2007-07-01,18:00,2.0,0.5,22,35,,,,,7.2
2007-07-01,19:00,1.1,0.3,8,20,,,,,4.2
2007-07-01,20:00,1.0,0.4,11,26,,,,,1.0
2007-07-01,21:00,2.0,0.7,26,32,,,,,1.0
2007-07-01,22:00,1.8,0.6,18,37,,,,,1.0
2007-07-01,23:00,1.5,0.5,21,27,,,,,1.0
2007-07-02,,,,,,,21,,,
2007-07-02,00:00,1.6,0.4,19,25,,,,,1.5
2007-07-02,01:00,0.3,0.2,6,10,,,,,2.1
2007-07-02,02:00,0.5,0.3,14,20,,,,,1.9
2007-07-02,03:00,0.6,0.2,14,21,,,,,1.9
2007-07-02,04:00,1.2,0.4,31,38,,,,,2.7
2007-07-02,05:00,2.2,0.6,32,41,,,,,2.8
2007-07-02,06:00,3.4,1.0,97,58,,,,,2.8
2007-07-02,07:00,2.6,0.8,84,60,,,,,3.8
2007-07-02,08:00,2.5,0.5,36,35,,,,,3.3
2007-07-02,09:00,2.9,0.7,87,59,,,,,5.1
2007-07-02,10:00,3.0,0.9,93,61,,,,,4.7
2007-07-02,11:00,2.2,0.7,80,53,,,,,4.0
2007-07-02,12:00,2.1,0.6,61,45,,,,,3.4
2007-07-02,13:00,2.0,0.8,71,53,,,,,5.4
2007-07-02,14:00,2.8,0.8,65,49,,,,,
2007-07-02,15:00,2.5,0.7,42,37,,,,,
2007-07-02,16:00,3.0,0.8,62,43,,,,,1.0
2007-07-02,17:00,4.0,1.1,72,67,,,,,3.0
2007-07-02,18:00,4.1,0.8,63,61,,,,,2.2
2007-07-02,19:00,2.5,0.6,42,41,,,,,1.6
2007-07-02,20:00,3.7,0.7,34,35,,,,,1.0
2007-07-02,21:00,1.7,0.5,19,31,,,,,1.0
2007-07-02,22:00,2.0,0.7,24,27,,,,,1.1
2007-07-02,23:00,1.5,0.3,16,19,,,,,4.6
2007-07-03,,,,,,,16,,,
2007-07-03,00:00,0.6,0.2,7,15,,,,,5.8
2007-07-03,01:00,0.7,0.2,4,12,,,,,5.7
2007-07-03,02:00,0.4,0.2,6,11,,,,,5.0
2007-07-03,03:00,0.3,0.1,10,12,,,,,4.1
2007-07-03,04:00,0.7,0.2,9,10,,,,,2.8
2007-07-03,05:00,1.8,0.4,27,21,,,,,3.0
2007-07-03,06:00,2.4,0.8,69,37,,,,,3.8
2007-07-03,07:00,5.0,0.7,71,38,,,,,4.4
2007-07-03,08:00,2.7,0.6,70,36,,,,,3.7
2007-07-03,09:00,2.5,0.6,73,44,,,,,3.6
2007-07-03,10:00,2.5,0.7,65,43,,,,,3.6
2007-07-03,11:00,,0.7,68,44,,,,,2.7
2007-07-03,12:00,,0.6,69,46,,,,,4.7
2007-07-03,13:00,,0.5,59,42,,,,,3.7
2007-07-03,14:00,2.7,0.8,69,53,,,,,4.1
2007-07-03,15:00,2.4,0.7,61,46,,,,,5.0
2007-07-03,16:00,4.5,1.0,86,57,,,,,3.4
2007-07-03,17:00,2.8,0.7,51,40,,,,,2.6
2007-07-03,18:00,2.5,0.8,73,51,,,,,2.7
