Datum Zeit,Niesky PM10
,µg/m³
31-07-11,1
30-07-11,2
29-07-11,9
28-07-11,10
27-07-11,
26-07-11,
25-07-11,6
24-07-11,7
23-07-11,7
22-07-11,6
21-07-11,5
20-07-11,10
19-07-11,7
18-07-11,3
17-07-11,7
16-07-11,8
15-07-11,7
14-07-11,8
13-07-11,15
12-07-11,15
11-07-11,
10-07-11,
09-07-11,
08-07-11,8
07-07-11,
06-07-11,15
05-07-11,8
04-07-11,1
03-07-11,0
02-07-11,5
01-07-11,9

