Datum Zeit,Glauchau PM10
,µg/m³
31-07-11,6
30-07-11,5
29-07-11,16
28-07-11,19
27-07-11,20
26-07-11,11
25-07-11,10
24-07-11,7
23-07-11,9
22-07-11,11
21-07-11,15
20-07-11,16
19-07-11,11
18-07-11,6
17-07-11,7
16-07-11,11
15-07-11,10
14-07-11,9
13-07-11,15
12-07-11,16
11-07-11,17
10-07-11,10
09-07-11,11
08-07-11,10
07-07-11,15
06-07-11,16
05-07-11,10
04-07-11,8
03-07-11,3
02-07-11,9
01-07-11,12

