Datum Zeit,Brockau PM10
,µg/m³
31-07-11,10
30-07-11,6
29-07-11,15
28-07-11,17
27-07-11,19
26-07-11,12
25-07-11,7
24-07-11,7
23-07-11,7
22-07-11,10
21-07-11,15
20-07-11,14
19-07-11,8
18-07-11,5
17-07-11,7
16-07-11,10
15-07-11,8
14-07-11,7
13-07-11,10
12-07-11,15
11-07-11,12
10-07-11,8
09-07-11,9
08-07-11,8
07-07-11,12
06-07-11,14
05-07-11,7
04-07-11,6
03-07-11,3
02-07-11,8
01-07-11,7

