Datum Zeit,Leipzig-West PM10
,µg/m³
31-07-11,7
30-07-11,8
29-07-11,15
28-07-11,13
27-07-11,18
26-07-11,12
25-07-11,9
24-07-11,8
23-07-11,
22-07-11,10
21-07-11,15
20-07-11,13
19-07-11,9
18-07-11,8
17-07-11,9
16-07-11,13
15-07-11,10
14-07-11,8
13-07-11,13
12-07-11,19
11-07-11,14
10-07-11,11
09-07-11,12
08-07-11,11
07-07-11,15
06-07-11,16
05-07-11,14
04-07-11,10
03-07-11,4
02-07-11,10
01-07-11,11

