Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-07-11,9
30-07-11,11
29-07-11,24
28-07-11,24
27-07-11,34
26-07-11,25
25-07-11,16
24-07-11,11
23-07-11,14
22-07-11,16
21-07-11,24
20-07-11,21
19-07-11,15
18-07-11,12
17-07-11,12
16-07-11,18
15-07-11,14
14-07-11,15
13-07-11,21
12-07-11,25
11-07-11,23
10-07-11,15
09-07-11,16
08-07-11,21
07-07-11,24
06-07-11,25
05-07-11,29
04-07-11,17
03-07-11,5
02-07-11,15
01-07-11,19

