Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-07-11,11
30-07-11,8
29-07-11,24
28-07-11,30
27-07-11,27
26-07-11,18
25-07-11,12
24-07-11,8
23-07-11,9
22-07-11,13
21-07-11,21
20-07-11,24
19-07-11,14
18-07-11,7
17-07-11,8
16-07-11,12
15-07-11,12
14-07-11,10
13-07-11,18
12-07-11,22
11-07-11,20
10-07-11,13
09-07-11,13
08-07-11,13
07-07-11,20
06-07-11,23
05-07-11,16
04-07-11,12
03-07-11,4
02-07-11,12
01-07-11,14

