Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-06-06 00:00,55
31-05-06 23:00,47
31-05-06 22:00,44
31-05-06 21:00,45
31-05-06 20:00,45
31-05-06 19:00,48
31-05-06 18:00,46
31-05-06 17:00,51
31-05-06 16:00,59
31-05-06 15:00,57
31-05-06 14:00,54
31-05-06 13:00,56
31-05-06 12:00,53
31-05-06 11:00,55
31-05-06 10:00,48
31-05-06 09:00,56
31-05-06 08:00,56
31-05-06 07:00,59
31-05-06 06:00,61
31-05-06 05:00,66
31-05-06 04:00,65
31-05-06 03:00,67
31-05-06 02:00,65
31-05-06 01:00,58
31-05-06 00:00,58
30-05-06 23:00,60
30-05-06 22:00,76
30-05-06 21:00,70
30-05-06 20:00,70
30-05-06 19:00,74
30-05-06 18:00,78
30-05-06 17:00,72
30-05-06 16:00,75
30-05-06 15:00,81
30-05-06 14:00,82
30-05-06 13:00,76
30-05-06 12:00,73
30-05-06 11:00,72
30-05-06 10:00,66
30-05-06 09:00,63
30-05-06 08:00,52
30-05-06 07:00,48
30-05-06 06:00,48
30-05-06 05:00,48
30-05-06 04:00,54
30-05-06 03:00,68
30-05-06 02:00,71
30-05-06 01:00,58
30-05-06 00:00,64
29-05-06 23:00,70
29-05-06 22:00,73
29-05-06 21:00,61
29-05-06 20:00,68
29-05-06 19:00,76
29-05-06 18:00,79
29-05-06 17:00,86
29-05-06 16:00,92
29-05-06 15:00,90
29-05-06 14:00,88
29-05-06 13:00,89
29-05-06 12:00,84
29-05-06 11:00,71
29-05-06 10:00,70
29-05-06 09:00,70
29-05-06 08:00,56
29-05-06 07:00,45
29-05-06 06:00,49
29-05-06 05:00,50
29-05-06 04:00,57
29-05-06 03:00,70
29-05-06 02:00,74
29-05-06 01:00,74
29-05-06 00:00,73
28-05-06 23:00,75
28-05-06 22:00,80
28-05-06 21:00,79
28-05-06 20:00,78
28-05-06 19:00,79
28-05-06 18:00,83
28-05-06 17:00,86
28-05-06 16:00,87
28-05-06 15:00,82
28-05-06 14:00,85
28-05-06 13:00,81
28-05-06 12:00,78
28-05-06 11:00,78
28-05-06 10:00,71
28-05-06 09:00,60
28-05-06 08:00,41
28-05-06 07:00,39
28-05-06 06:00,54
28-05-06 05:00,58
28-05-06 04:00,68
28-05-06 03:00,78
28-05-06 02:00,80
28-05-06 01:00,81
28-05-06 00:00,69
27-05-06 23:00,71
27-05-06 22:00,74
27-05-06 21:00,56
27-05-06 20:00,64
27-05-06 19:00,81
27-05-06 18:00,78
27-05-06 17:00,82
27-05-06 16:00,78
27-05-06 15:00,81
27-05-06 14:00,69
27-05-06 13:00,60
27-05-06 12:00,52
27-05-06 11:00,43
27-05-06 10:00,37
27-05-06 09:00,31
27-05-06 08:00,33
27-05-06 07:00,38
27-05-06 06:00,36
27-05-06 05:00,38
27-05-06 04:00,44
27-05-06 03:00,48
27-05-06 02:00,52
27-05-06 01:00,54
27-05-06 00:00,53
26-05-06 23:00,62
26-05-06 22:00,66
26-05-06 21:00,78
26-05-06 20:00,70
26-05-06 19:00,79
26-05-06 18:00,93
26-05-06 17:00,100
26-05-06 16:00,98
26-05-06 15:00,94
26-05-06 14:00,94
26-05-06 13:00,91
26-05-06 12:00,83
26-05-06 11:00,80
26-05-06 10:00,77
26-05-06 09:00,75
26-05-06 08:00,71
26-05-06 07:00,67
26-05-06 06:00,67
26-05-06 05:00,67
26-05-06 04:00,59
26-05-06 03:00,56
26-05-06 02:00,52
26-05-06 01:00,54
26-05-06 00:00,58
25-05-06 23:00,63
25-05-06 22:00,64
25-05-06 21:00,68
25-05-06 20:00,72
25-05-06 19:00,76
25-05-06 18:00,76
25-05-06 17:00,80
25-05-06 16:00,82
25-05-06 15:00,87
25-05-06 14:00,93
25-05-06 13:00,88
25-05-06 12:00,81
25-05-06 11:00,78
25-05-06 10:00,75
25-05-06 09:00,80
25-05-06 08:00,80
25-05-06 07:00,69
25-05-06 06:00,71
25-05-06 05:00,75
25-05-06 04:00,79
25-05-06 03:00,74
25-05-06 02:00,76
25-05-06 01:00,81
25-05-06 00:00,86
24-05-06 23:00,82
24-05-06 22:00,75
24-05-06 21:00,70
24-05-06 20:00,83
24-05-06 19:00,95
24-05-06 18:00,98
24-05-06 17:00,103
24-05-06 16:00,103
24-05-06 15:00,104
24-05-06 14:00,104
24-05-06 13:00,100
24-05-06 12:00,92
24-05-06 11:00,91
24-05-06 10:00,90
24-05-06 09:00,79
24-05-06 08:00,69
24-05-06 07:00,54
24-05-06 06:00,51
24-05-06 05:00,63
24-05-06 04:00,63
24-05-06 03:00,69
24-05-06 02:00,72
24-05-06 01:00,64
24-05-06 00:00,58
23-05-06 23:00,74
23-05-06 22:00,81
23-05-06 21:00,92
23-05-06 20:00,100
23-05-06 19:00,103
23-05-06 18:00,103
23-05-06 17:00,106
23-05-06 16:00,107
23-05-06 15:00,110
23-05-06 14:00,104
23-05-06 13:00,98
23-05-06 12:00,93
23-05-06 11:00,84
23-05-06 10:00,80
23-05-06 09:00,76
23-05-06 08:00,71
23-05-06 07:00,65
23-05-06 06:00,72
23-05-06 05:00,78
23-05-06 04:00,82
23-05-06 03:00,85
23-05-06 02:00,88
23-05-06 01:00,76
23-05-06 00:00,71
22-05-06 23:00,74
22-05-06 22:00,66
22-05-06 21:00,77
22-05-06 20:00,77
22-05-06 19:00,84
22-05-06 18:00,100
22-05-06 17:00,103
22-05-06 16:00,103
22-05-06 15:00,102
22-05-06 14:00,90
22-05-06 13:00,82
22-05-06 12:00,83
22-05-06 11:00,77
22-05-06 10:00,68
22-05-06 09:00,58
22-05-06 08:00,52
22-05-06 07:00,45
22-05-06 06:00,37
22-05-06 05:00,49
22-05-06 04:00,50
22-05-06 03:00,56
22-05-06 02:00,61
22-05-06 01:00,56
22-05-06 00:00,56
21-05-06 23:00,50
21-05-06 22:00,60
21-05-06 21:00,60
21-05-06 20:00,74
21-05-06 19:00,78
21-05-06 18:00,83
21-05-06 17:00,83
21-05-06 16:00,85
21-05-06 15:00,84
21-05-06 14:00,85
21-05-06 13:00,81
21-05-06 12:00,82
21-05-06 11:00,80
21-05-06 10:00,79
21-05-06 09:00,77
21-05-06 08:00,75
21-05-06 07:00,71
21-05-06 06:00,71
21-05-06 05:00,73
21-05-06 04:00,76
21-05-06 03:00,78
21-05-06 02:00,79
21-05-06 01:00,80
21-05-06 00:00,83
20-05-06 23:00,88
20-05-06 22:00,92
20-05-06 21:00,99
20-05-06 20:00,85
20-05-06 19:00,70
20-05-06 18:00,75
20-05-06 17:00,75
20-05-06 16:00,82
20-05-06 15:00,86
20-05-06 14:00,92
20-05-06 13:00,92
20-05-06 12:00,99
20-05-06 11:00,101
20-05-06 10:00,93
20-05-06 09:00,82
20-05-06 08:00,74
20-05-06 07:00,67
20-05-06 06:00,66
20-05-06 05:00,67
20-05-06 04:00,66
20-05-06 03:00,68
20-05-06 02:00,67
20-05-06 01:00,68
20-05-06 00:00,67
19-05-06 23:00,66
19-05-06 22:00,68
19-05-06 21:00,74
19-05-06 20:00,78
19-05-06 19:00,79
19-05-06 18:00,84
19-05-06 17:00,84
19-05-06 16:00,88
19-05-06 15:00,86
19-05-06 14:00,93
19-05-06 13:00,90
19-05-06 12:00,88
19-05-06 11:00,88
19-05-06 10:00,72
19-05-06 09:00,73
19-05-06 08:00,66
19-05-06 07:00,56
19-05-06 06:00,52
19-05-06 05:00,54
19-05-06 04:00,52
19-05-06 03:00,57
19-05-06 02:00,58
19-05-06 01:00,57
19-05-06 00:00,60
18-05-06 23:00,66
18-05-06 22:00,75
18-05-06 21:00,84
18-05-06 20:00,85
18-05-06 19:00,72
18-05-06 18:00,55
18-05-06 17:00,56
18-05-06 16:00,43
18-05-06 15:00,40
18-05-06 14:00,40
18-05-06 13:00,48
18-05-06 12:00,49
18-05-06 11:00,52
18-05-06 10:00,38
18-05-06 09:00,27
18-05-06 08:00,24
18-05-06 07:00,23
18-05-06 06:00,20
18-05-06 05:00,28
18-05-06 04:00,24
18-05-06 03:00,27
18-05-06 02:00,26
18-05-06 01:00,22
18-05-06 00:00,9
17-05-06 23:00,36
17-05-06 22:00,60
17-05-06 21:00,70
17-05-06 20:00,77
17-05-06 19:00,85
17-05-06 18:00,86
17-05-06 17:00,80
17-05-06 16:00,83
17-05-06 15:00,84
17-05-06 14:00,87
17-05-06 13:00,86
17-05-06 12:00,76
17-05-06 11:00,83
17-05-06 10:00,81
17-05-06 09:00,78
17-05-06 08:00,58
17-05-06 07:00,52
17-05-06 06:00,53
17-05-06 05:00,55
17-05-06 04:00,62
17-05-06 03:00,69
17-05-06 02:00,73
17-05-06 01:00,80
17-05-06 00:00,83
16-05-06 23:00,86
16-05-06 22:00,84
16-05-06 21:00,82
16-05-06 20:00,79
16-05-06 19:00,93
16-05-06 18:00,100
16-05-06 17:00,91
16-05-06 16:00,84
16-05-06 15:00,93
16-05-06 14:00,93
16-05-06 13:00,87
16-05-06 12:00,88
16-05-06 11:00,84
16-05-06 10:00,78
16-05-06 09:00,77
16-05-06 08:00,63
16-05-06 07:00,63
16-05-06 06:00,68
16-05-06 05:00,75
16-05-06 04:00,81
16-05-06 03:00,84
16-05-06 02:00,91
16-05-06 01:00,93
16-05-06 00:00,87
15-05-06 23:00,84
15-05-06 22:00,87
15-05-06 21:00,94
15-05-06 20:00,98
15-05-06 19:00,99
15-05-06 18:00,98
15-05-06 17:00,112
15-05-06 16:00,119
15-05-06 15:00,109
15-05-06 14:00,106
15-05-06 13:00,100
15-05-06 12:00,94
15-05-06 11:00,86
15-05-06 10:00,85
15-05-06 09:00,81
15-05-06 08:00,57
15-05-06 07:00,37
15-05-06 06:00,34
15-05-06 05:00,48
15-05-06 04:00,59
15-05-06 03:00,62
15-05-06 02:00,72
15-05-06 01:00,76
15-05-06 00:00,80
14-05-06 23:00,77
14-05-06 22:00,80
14-05-06 21:00,85
14-05-06 20:00,94
14-05-06 19:00,99
14-05-06 18:00,102
14-05-06 17:00,105
14-05-06 16:00,102
14-05-06 15:00,92
14-05-06 14:00,109
14-05-06 13:00,109
14-05-06 12:00,106
14-05-06 11:00,95
14-05-06 10:00,88
14-05-06 09:00,83
14-05-06 08:00,87
14-05-06 07:00,85
14-05-06 06:00,90
14-05-06 05:00,90
14-05-06 04:00,85
14-05-06 03:00,81
14-05-06 02:00,76
