Datum Zeit,Dresden-Nord O3
,µg/m³
01-06-06 00:00,36
31-05-06 23:00,32
31-05-06 22:00,23
31-05-06 21:00,24
31-05-06 20:00,29
31-05-06 19:00,30
31-05-06 18:00,29
31-05-06 17:00,33
31-05-06 16:00,33
31-05-06 15:00,29
31-05-06 14:00,29
31-05-06 13:00,32
31-05-06 12:00,31
31-05-06 11:00,32
31-05-06 10:00,20
31-05-06 09:00,26
31-05-06 08:00,31
31-05-06 07:00,32
31-05-06 06:00,39
31-05-06 05:00,48
31-05-06 04:00,57
31-05-06 03:00,60
31-05-06 02:00,57
31-05-06 01:00,52
31-05-06 00:00,41
30-05-06 23:00,40
30-05-06 22:00,56
30-05-06 21:00,45
30-05-06 20:00,48
30-05-06 19:00,53
30-05-06 18:00,53
30-05-06 17:00,48
30-05-06 16:00,58
30-05-06 15:00,48
30-05-06 14:00,48
30-05-06 13:00,47
30-05-06 12:00,43
30-05-06 11:00,44
30-05-06 10:00,45
30-05-06 09:00,38
30-05-06 08:00,28
30-05-06 07:00,26
30-05-06 06:00,20
30-05-06 05:00,22
30-05-06 04:00,41
30-05-06 03:00,59
30-05-06 02:00,63
30-05-06 01:00,51
30-05-06 00:00,56
29-05-06 23:00,56
29-05-06 22:00,55
29-05-06 21:00,58
29-05-06 20:00,61
29-05-06 19:00,69
29-05-06 18:00,64
29-05-06 17:00,57
29-05-06 16:00,57
29-05-06 15:00,56
29-05-06 14:00,55
29-05-06 13:00,51
29-05-06 12:00,57
29-05-06 11:00,36
29-05-06 10:00,33
29-05-06 09:00,31
29-05-06 08:00,29
29-05-06 07:00,18
29-05-06 06:00,22
29-05-06 05:00,23
29-05-06 04:00,28
29-05-06 03:00,42
29-05-06 02:00,62
29-05-06 01:00,56
29-05-06 00:00,54
28-05-06 23:00,61
28-05-06 22:00,68
28-05-06 21:00,62
28-05-06 20:00,62
28-05-06 19:00,51
28-05-06 18:00,54
28-05-06 17:00,69
28-05-06 16:00,73
28-05-06 15:00,67
28-05-06 14:00,75
28-05-06 13:00,72
28-05-06 12:00,68
28-05-06 11:00,65
28-05-06 10:00,59
28-05-06 09:00,51
28-05-06 08:00,37
28-05-06 07:00,33
28-05-06 06:00,34
28-05-06 05:00,48
28-05-06 04:00,49
28-05-06 03:00,50
28-05-06 02:00,47
28-05-06 01:00,47
28-05-06 00:00,46
27-05-06 23:00,35
27-05-06 22:00,37
27-05-06 21:00,31
27-05-06 20:00,41
27-05-06 19:00,42
27-05-06 18:00,57
27-05-06 17:00,44
27-05-06 16:00,53
27-05-06 15:00,58
27-05-06 14:00,60
27-05-06 13:00,48
27-05-06 12:00,39
27-05-06 11:00,37
27-05-06 10:00,25
27-05-06 09:00,12
27-05-06 08:00,14
27-05-06 07:00,22
27-05-06 06:00,29
27-05-06 05:00,36
27-05-06 04:00,43
27-05-06 03:00,51
27-05-06 02:00,50
27-05-06 01:00,56
27-05-06 00:00,55
26-05-06 23:00,53
26-05-06 22:00,61
26-05-06 21:00,67
26-05-06 20:00,64
26-05-06 19:00,55
26-05-06 18:00,58
26-05-06 17:00,58
26-05-06 16:00,64
26-05-06 15:00,58
26-05-06 14:00,64
26-05-06 13:00,69
26-05-06 12:00,63
26-05-06 11:00,57
26-05-06 10:00,52
26-05-06 09:00,48
26-05-06 08:00,48
26-05-06 07:00,41
26-05-06 06:00,39
26-05-06 05:00,47
26-05-06 04:00,47
26-05-06 03:00,47
26-05-06 02:00,46
26-05-06 01:00,50
26-05-06 00:00,53
25-05-06 23:00,53
25-05-06 22:00,49
25-05-06 21:00,49
25-05-06 20:00,56
25-05-06 19:00,60
25-05-06 18:00,62
25-05-06 17:00,62
25-05-06 16:00,68
25-05-06 15:00,66
25-05-06 14:00,72
25-05-06 13:00,65
25-05-06 12:00,55
25-05-06 11:00,58
25-05-06 10:00,53
25-05-06 09:00,63
25-05-06 08:00,70
25-05-06 07:00,62
25-05-06 06:00,59
25-05-06 05:00,59
25-05-06 04:00,69
25-05-06 03:00,71
25-05-06 02:00,73
25-05-06 01:00,70
25-05-06 00:00,64
24-05-06 23:00,44
24-05-06 22:00,45
24-05-06 21:00,51
24-05-06 20:00,49
24-05-06 19:00,53
24-05-06 18:00,58
24-05-06 17:00,52
24-05-06 16:00,64
24-05-06 15:00,65
24-05-06 14:00,53
24-05-06 13:00,65
24-05-06 12:00,64
24-05-06 11:00,57
24-05-06 10:00,56
24-05-06 09:00,47
24-05-06 08:00,39
24-05-06 07:00,34
24-05-06 06:00,22
24-05-06 05:00,24
24-05-06 04:00,29
24-05-06 03:00,52
24-05-06 02:00,62
24-05-06 01:00,56
24-05-06 00:00,44
23-05-06 23:00,47
23-05-06 22:00,59
23-05-06 21:00,63
23-05-06 20:00,51
23-05-06 19:00,66
23-05-06 18:00,69
23-05-06 17:00,73
23-05-06 16:00,72
23-05-06 15:00,79
23-05-06 14:00,67
23-05-06 13:00,62
23-05-06 12:00,58
23-05-06 11:00,52
23-05-06 10:00,52
23-05-06 09:00,46
23-05-06 08:00,26
23-05-06 07:00,25
23-05-06 06:00,25
23-05-06 05:00,51
23-05-06 04:00,67
23-05-06 03:00,77
23-05-06 02:00,80
23-05-06 01:00,48
23-05-06 00:00,55
22-05-06 23:00,59
22-05-06 22:00,56
22-05-06 21:00,58
22-05-06 20:00,60
22-05-06 19:00,64
22-05-06 18:00,81
22-05-06 17:00,87
22-05-06 16:00,80
22-05-06 15:00,80
22-05-06 14:00,75
22-05-06 13:00,69
22-05-06 12:00,68
22-05-06 11:00,64
22-05-06 10:00,57
22-05-06 09:00,47
22-05-06 08:00,36
22-05-06 07:00,31
22-05-06 06:00,21
22-05-06 05:00,21
22-05-06 04:00,32
22-05-06 03:00,33
22-05-06 02:00,39
22-05-06 01:00,43
22-05-06 00:00,48
21-05-06 23:00,44
21-05-06 22:00,44
21-05-06 21:00,40
21-05-06 20:00,36
21-05-06 19:00,45
21-05-06 18:00,54
21-05-06 17:00,58
21-05-06 16:00,67
21-05-06 15:00,65
21-05-06 14:00,69
21-05-06 13:00,64
21-05-06 12:00,69
21-05-06 11:00,61
21-05-06 10:00,66
21-05-06 09:00,61
21-05-06 08:00,66
21-05-06 07:00,67
21-05-06 06:00,70
21-05-06 05:00,71
21-05-06 04:00,72
21-05-06 03:00,71
21-05-06 02:00,70
21-05-06 01:00,73
21-05-06 00:00,74
20-05-06 23:00,74
20-05-06 22:00,71
20-05-06 21:00,73
20-05-06 20:00,66
