Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-06,18
30-05-06,22
29-05-06,20
28-05-06,13
27-05-06,14
26-05-06,17
25-05-06,8
24-05-06,19
23-05-06,20
22-05-06,19
21-05-06,10
20-05-06,12
19-05-06,19
18-05-06,30
17-05-06,44
16-05-06,33
15-05-06,35
14-05-06,37
13-05-06,39
12-05-06,58
11-05-06,48
10-05-06,37
09-05-06,60
08-05-06,68
07-05-06,54
06-05-06,68
05-05-06,47
04-05-06,44
03-05-06,54
02-05-06,49
01-05-06,34

