Datum Zeit,Dresden-Nord PM10
,µg/m³
31-05-06,22
30-05-06,17
29-05-06,21
28-05-06,12
27-05-06,13
26-05-06,14
25-05-06,12
24-05-06,20
23-05-06,23
22-05-06,20
21-05-06,15
20-05-06,20
19-05-06,25
18-05-06,29
17-05-06,34
16-05-06,40
15-05-06,33
14-05-06,35
13-05-06,33
12-05-06,45
11-05-06,44
10-05-06,38
09-05-06,48
08-05-06,62
07-05-06,61
06-05-06,67
05-05-06,45
04-05-06,39
03-05-06,36
02-05-06,34
01-05-06,27

