Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-05-06,16
30-05-06,17
29-05-06,20
28-05-06,10
27-05-06,11
26-05-06,16
25-05-06,11
24-05-06,21
23-05-06,21
22-05-06,28
21-05-06,14
20-05-06,22
19-05-06,24
18-05-06,30
17-05-06,41
16-05-06,37
15-05-06,39
14-05-06,37
13-05-06,36
12-05-06,53
11-05-06,39
10-05-06,34
09-05-06,50
08-05-06,60
07-05-06,47
06-05-06,58
05-05-06,46
04-05-06,38
03-05-06,39
02-05-06,34
01-05-06,43

