Datum Zeit,Freiberg PM10
,µg/m³
31-05-06,12
30-05-06,9
29-05-06,10
28-05-06,7
27-05-06,6
26-05-06,8
25-05-06,8
24-05-06,12
23-05-06,16
22-05-06,21
21-05-06,10
20-05-06,15
19-05-06,19
18-05-06,22
17-05-06,28
16-05-06,28
15-05-06,30
14-05-06,29
13-05-06,39
12-05-06,51
11-05-06,42
10-05-06,40
09-05-06,48
08-05-06,59
07-05-06,47
06-05-06,62
05-05-06,64
04-05-06,46
03-05-06,33
02-05-06,31
01-05-06,21

