Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-05-06,
30-05-06,9.99
29-05-06,
28-05-06,5.42
27-05-06,
26-05-06,8.08
25-05-06,
24-05-06,12.05
23-05-06,
22-05-06,9.51
21-05-06,
20-05-06,8.27
19-05-06,
18-05-06,17.71
17-05-06,
16-05-06,23.18
15-05-06,
14-05-06,23.37
13-05-06,
12-05-06,28.20
11-05-06,
10-05-06,21.71
09-05-06,
08-05-06,39.78
07-05-06,
06-05-06,45.75
05-05-06,
04-05-06,20.09
03-05-06,
02-05-06,18.41
01-05-06,

