Datum Zeit,Collmberg PM10
,µg/m³
31-05-06,8
30-05-06,8
29-05-06,7
28-05-06,7
27-05-06,6
26-05-06,7
25-05-06,6
24-05-06,8
23-05-06,10
22-05-06,8
21-05-06,8
20-05-06,8
19-05-06,13
18-05-06,17
17-05-06,21
16-05-06,18
15-05-06,16
14-05-06,26
13-05-06,21
12-05-06,23
11-05-06,20
10-05-06,20
09-05-06,35
08-05-06,44
07-05-06,44
06-05-06,56
05-05-06,32
04-05-06,25
03-05-06,21
02-05-06,11
01-05-06,21

