Datum Zeit,Leipzig-Thekla O3
,µg/m³
01-06-06 00:00,71
31-05-06 23:00,62
31-05-06 22:00,39
31-05-06 21:00,40
31-05-06 20:00,48
31-05-06 19:00,42
31-05-06 18:00,42
31-05-06 17:00,37
31-05-06 16:00,27
31-05-06 15:00,33
31-05-06 14:00,44
31-05-06 13:00,48
31-05-06 12:00,50
31-05-06 11:00,50
31-05-06 10:00,48
31-05-06 09:00,51
31-05-06 08:00,54
31-05-06 07:00,56
31-05-06 06:00,54
31-05-06 05:00,57
31-05-06 04:00,61
31-05-06 03:00,65
31-05-06 02:00,68
31-05-06 01:00,68
31-05-06 00:00,68
30-05-06 23:00,70
30-05-06 22:00,69
30-05-06 21:00,60
30-05-06 20:00,63
30-05-06 19:00,55
30-05-06 18:00,77
30-05-06 17:00,71
30-05-06 16:00,69
30-05-06 15:00,69
30-05-06 14:00,67
30-05-06 13:00,71
30-05-06 12:00,76
30-05-06 11:00,68
30-05-06 10:00,65
30-05-06 09:00,63
30-05-06 08:00,62
30-05-06 07:00,50
30-05-06 06:00,33
30-05-06 05:00,39
30-05-06 04:00,45
30-05-06 03:00,46
30-05-06 02:00,38
30-05-06 01:00,35
30-05-06 00:00,40
29-05-06 23:00,46
29-05-06 22:00,53
29-05-06 21:00,47
29-05-06 20:00,54
29-05-06 19:00,58
29-05-06 18:00,84
29-05-06 17:00,83
29-05-06 16:00,83
29-05-06 15:00,81
29-05-06 14:00,84
29-05-06 13:00,84
29-05-06 12:00,74
29-05-06 11:00,76
29-05-06 10:00,74
29-05-06 09:00,57
29-05-06 08:00,39
29-05-06 07:00,25
29-05-06 06:00,26
29-05-06 05:00,35
29-05-06 04:00,35
29-05-06 03:00,39
29-05-06 02:00,41
29-05-06 01:00,63
29-05-06 00:00,75
28-05-06 23:00,74
28-05-06 22:00,78
28-05-06 21:00,83
28-05-06 20:00,83
28-05-06 19:00,86
28-05-06 18:00,84
28-05-06 17:00,84
28-05-06 16:00,84
28-05-06 15:00,83
28-05-06 14:00,84
28-05-06 13:00,79
28-05-06 12:00,80
28-05-06 11:00,74
28-05-06 10:00,68
28-05-06 09:00,57
28-05-06 08:00,47
28-05-06 07:00,33
28-05-06 06:00,28
28-05-06 05:00,45
28-05-06 04:00,46
28-05-06 03:00,55
28-05-06 02:00,66
28-05-06 01:00,66
28-05-06 00:00,58
27-05-06 23:00,56
27-05-06 22:00,52
27-05-06 21:00,44
27-05-06 20:00,59
27-05-06 19:00,66
27-05-06 18:00,58
27-05-06 17:00,57
27-05-06 16:00,54
27-05-06 15:00,73
27-05-06 14:00,72
27-05-06 13:00,68
27-05-06 12:00,54
27-05-06 11:00,41
27-05-06 10:00,29
27-05-06 09:00,30
27-05-06 08:00,28
27-05-06 07:00,19
27-05-06 06:00,25
27-05-06 05:00,25
27-05-06 04:00,32
27-05-06 03:00,33
27-05-06 02:00,38
27-05-06 01:00,44
27-05-06 00:00,46
26-05-06 23:00,52
26-05-06 22:00,58
26-05-06 21:00,63
26-05-06 20:00,68
26-05-06 19:00,78
26-05-06 18:00,88
26-05-06 17:00,101
26-05-06 16:00,102
26-05-06 15:00,98
26-05-06 14:00,100
26-05-06 13:00,97
26-05-06 12:00,81
26-05-06 11:00,73
26-05-06 10:00,75
26-05-06 09:00,73
26-05-06 08:00,62
26-05-06 07:00,51
26-05-06 06:00,43
26-05-06 05:00,49
26-05-06 04:00,52
26-05-06 03:00,57
26-05-06 02:00,55
26-05-06 01:00,47
26-05-06 00:00,50
25-05-06 23:00,54
25-05-06 22:00,49
25-05-06 21:00,56
25-05-06 20:00,57
25-05-06 19:00,62
25-05-06 18:00,69
25-05-06 17:00,66
25-05-06 16:00,75
25-05-06 15:00,73
25-05-06 14:00,69
25-05-06 13:00,74
25-05-06 12:00,75
25-05-06 11:00,63
25-05-06 10:00,57
25-05-06 09:00,61
25-05-06 08:00,62
25-05-06 07:00,68
25-05-06 06:00,71
25-05-06 05:00,66
25-05-06 04:00,72
25-05-06 03:00,87
25-05-06 02:00,90
25-05-06 01:00,87
25-05-06 00:00,80
24-05-06 23:00,76
24-05-06 22:00,70
24-05-06 21:00,73
24-05-06 20:00,80
24-05-06 19:00,83
24-05-06 18:00,95
24-05-06 17:00,100
24-05-06 16:00,97
24-05-06 15:00,94
24-05-06 14:00,98
24-05-06 13:00,97
24-05-06 12:00,90
24-05-06 11:00,87
24-05-06 10:00,78
24-05-06 09:00,66
24-05-06 08:00,57
24-05-06 07:00,48
24-05-06 06:00,37
24-05-06 05:00,38
24-05-06 04:00,39
24-05-06 03:00,33
24-05-06 02:00,34
24-05-06 01:00,43
24-05-06 00:00,39
23-05-06 23:00,44
23-05-06 22:00,58
23-05-06 21:00,66
23-05-06 20:00,78
23-05-06 19:00,93
23-05-06 18:00,107
23-05-06 17:00,105
23-05-06 16:00,102
23-05-06 15:00,98
23-05-06 14:00,85
23-05-06 13:00,93
23-05-06 12:00,89
23-05-06 11:00,88
23-05-06 10:00,88
23-05-06 09:00,76
23-05-06 08:00,68
23-05-06 07:00,60
23-05-06 06:00,63
23-05-06 05:00,67
23-05-06 04:00,72
23-05-06 03:00,73
23-05-06 02:00,76
23-05-06 01:00,79
23-05-06 00:00,78
22-05-06 23:00,66
22-05-06 22:00,64
22-05-06 21:00,61
22-05-06 20:00,60
22-05-06 19:00,75
22-05-06 18:00,77
22-05-06 17:00,69
22-05-06 16:00,80
22-05-06 15:00,90
22-05-06 14:00,86
22-05-06 13:00,80
22-05-06 12:00,86
22-05-06 11:00,80
22-05-06 10:00,68
22-05-06 09:00,52
22-05-06 08:00,42
22-05-06 07:00,28
22-05-06 06:00,28
22-05-06 05:00,29
22-05-06 04:00,36
22-05-06 03:00,38
22-05-06 02:00,42
22-05-06 01:00,40
22-05-06 00:00,44
21-05-06 23:00,52
21-05-06 22:00,69
21-05-06 21:00,74
21-05-06 20:00,72
21-05-06 19:00,78
21-05-06 18:00,87
21-05-06 17:00,87
21-05-06 16:00,84
21-05-06 15:00,82
21-05-06 14:00,82
21-05-06 13:00,83
21-05-06 12:00,81
21-05-06 11:00,78
21-05-06 10:00,76
21-05-06 09:00,74
21-05-06 08:00,74
21-05-06 07:00,78
21-05-06 06:00,75
21-05-06 05:00,82
21-05-06 04:00,69
21-05-06 03:00,68
21-05-06 02:00,75
21-05-06 01:00,73
21-05-06 00:00,77
20-05-06 23:00,73
20-05-06 22:00,79
20-05-06 21:00,88
20-05-06 20:00,82
20-05-06 19:00,80
20-05-06 18:00,72
20-05-06 17:00,74
20-05-06 16:00,72
20-05-06 15:00,81
20-05-06 14:00,85
20-05-06 13:00,95
20-05-06 12:00,97
20-05-06 11:00,94
20-05-06 10:00,81
20-05-06 09:00,72
20-05-06 08:00,65
20-05-06 07:00,55
20-05-06 06:00,55
20-05-06 05:00,55
20-05-06 04:00,58
20-05-06 03:00,64
20-05-06 02:00,63
20-05-06 01:00,60
20-05-06 00:00,62
19-05-06 23:00,60
19-05-06 22:00,64
19-05-06 21:00,77
19-05-06 20:00,76
19-05-06 19:00,82
19-05-06 18:00,81
19-05-06 17:00,80
19-05-06 16:00,84
19-05-06 15:00,81
19-05-06 14:00,83
19-05-06 13:00,80
19-05-06 12:00,81
19-05-06 11:00,80
19-05-06 10:00,57
19-05-06 09:00,49
19-05-06 08:00,54
19-05-06 07:00,39
19-05-06 06:00,24
19-05-06 05:00,28
19-05-06 04:00,29
19-05-06 03:00,23
19-05-06 02:00,22
19-05-06 01:00,23
19-05-06 00:00,18
18-05-06 23:00,21
18-05-06 22:00,34
18-05-06 21:00,40
18-05-06 20:00,47
18-05-06 19:00,51
18-05-06 18:00,52
18-05-06 17:00,55
18-05-06 16:00,50
18-05-06 15:00,47
18-05-06 14:00,41
18-05-06 13:00,49
18-05-06 12:00,38
18-05-06 11:00,42
18-05-06 10:00,32
18-05-06 09:00,24
18-05-06 08:00,15
18-05-06 07:00,10
18-05-06 06:00,4
18-05-06 05:00,4
18-05-06 04:00,7
18-05-06 03:00,5
18-05-06 02:00,1
18-05-06 01:00,1
18-05-06 00:00,
17-05-06 23:00,
17-05-06 22:00,12
17-05-06 21:00,34
17-05-06 20:00,73
17-05-06 19:00,82
17-05-06 18:00,88
17-05-06 17:00,75
17-05-06 16:00,74
17-05-06 15:00,65
17-05-06 14:00,53
17-05-06 13:00,58
17-05-06 12:00,69
17-05-06 11:00,65
17-05-06 10:00,72
17-05-06 09:00,68
17-05-06 08:00,46
17-05-06 07:00,38
17-05-06 06:00,44
17-05-06 05:00,36
17-05-06 04:00,43
17-05-06 03:00,29
17-05-06 02:00,7
17-05-06 01:00,17
17-05-06 00:00,24
16-05-06 23:00,29
16-05-06 22:00,40
16-05-06 21:00,56
16-05-06 20:00,61
16-05-06 19:00,91
16-05-06 18:00,100
16-05-06 17:00,99
16-05-06 16:00,94
16-05-06 15:00,86
16-05-06 14:00,83
16-05-06 13:00,84
