Datum Zeit,Zittau-Ost PM10
,µg/m³
31-05-06,10
30-05-06,7
29-05-06,9
28-05-06,7
27-05-06,9
26-05-06,9
25-05-06,9
24-05-06,10
23-05-06,10
22-05-06,11
21-05-06,9
20-05-06,9
19-05-06,10
18-05-06,19
17-05-06,20
16-05-06,20
15-05-06,21
14-05-06,24
13-05-06,22
12-05-06,29
11-05-06,26
10-05-06,27
09-05-06,39
08-05-06,61
07-05-06,54
06-05-06,63
05-05-06,38
04-05-06,30
03-05-06,21
02-05-06,22
01-05-06,40

