Datum Zeit,Niesky O3
,µg/m³
01-06-06 00:00,40
31-05-06 23:00,46
31-05-06 22:00,45
31-05-06 21:00,48
31-05-06 20:00,51
31-05-06 19:00,52
31-05-06 18:00,58
31-05-06 17:00,64
31-05-06 16:00,58
31-05-06 15:00,55
31-05-06 14:00,58
31-05-06 13:00,53
31-05-06 12:00,50
31-05-06 11:00,51
31-05-06 10:00,55
31-05-06 09:00,56
31-05-06 08:00,58
31-05-06 07:00,58
31-05-06 06:00,59
31-05-06 05:00,61
31-05-06 04:00,65
31-05-06 03:00,66
31-05-06 02:00,68
31-05-06 01:00,72
31-05-06 00:00,69
30-05-06 23:00,69
30-05-06 22:00,74
30-05-06 21:00,72
30-05-06 20:00,76
30-05-06 19:00,77
30-05-06 18:00,79
30-05-06 17:00,74
30-05-06 16:00,77
30-05-06 15:00,80
30-05-06 14:00,79
30-05-06 13:00,80
30-05-06 12:00,79
30-05-06 11:00,73
30-05-06 10:00,60
30-05-06 09:00,56
30-05-06 08:00,46
30-05-06 07:00,45
30-05-06 06:00,45
30-05-06 05:00,46
30-05-06 04:00,52
30-05-06 03:00,60
30-05-06 02:00,70
30-05-06 01:00,57
30-05-06 00:00,41
29-05-06 23:00,36
29-05-06 22:00,38
29-05-06 21:00,61
29-05-06 20:00,76
29-05-06 19:00,75
29-05-06 18:00,81
29-05-06 17:00,92
29-05-06 16:00,92
29-05-06 15:00,91
29-05-06 14:00,86
29-05-06 13:00,82
29-05-06 12:00,71
29-05-06 11:00,70
29-05-06 10:00,72
29-05-06 09:00,68
29-05-06 08:00,62
29-05-06 07:00,60
29-05-06 06:00,60
29-05-06 05:00,61
29-05-06 04:00,62
29-05-06 03:00,66
29-05-06 02:00,68
29-05-06 01:00,70
29-05-06 00:00,71
28-05-06 23:00,72
28-05-06 22:00,75
28-05-06 21:00,76
28-05-06 20:00,80
28-05-06 19:00,81
28-05-06 18:00,83
28-05-06 17:00,90
28-05-06 16:00,88
28-05-06 15:00,88
28-05-06 14:00,87
