Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-03-01,,,,,,18,,,
2012-03-01,01:00,,1,17,,,,,
2012-03-01,02:00,,1,16,,,,,
2012-03-01,03:00,,4,22,,,,,
2012-03-01,04:00,,3,22,,,,,
2012-03-01,05:00,,11,24,,,,,
2012-03-01,06:00,,32,32,,,,,
2012-03-01,07:00,,79,42,,,,,
2012-03-01,08:00,,77,45,,,,,
2012-03-01,09:00,,51,41,,,,,
2012-03-01,10:00,,23,30,,,,,
2012-03-01,11:00,,9,20,,,,,
2012-03-01,12:00,,12,23,,,,,
2012-03-01,13:00,,16,25,,,,,
2012-03-01,14:00,,11,21,,,,,
2012-03-01,15:00,,12,22,,,,,
2012-03-01,16:00,,18,27,,,,,
2012-03-01,17:00,,14,28,,,,,
2012-03-01,18:00,,26,40,,,,,
2012-03-01,19:00,,10,29,,,,,
2012-03-01,20:00,,29,41,,,,,
2012-03-01,21:00,,27,42,,,,,
2012-03-01,22:00,,53,50,,,,,
2012-03-01,23:00,,37,43,,,,,
2012-03-02,,,,,,39,,,
2012-03-02,00:00,,4,30,,,,,
2012-03-02,01:00,,2,28,,,,,
2012-03-02,02:00,,2,29,,,,,
2012-03-02,03:00,,1,28,,,,,
2012-03-02,04:00,,1,25,,,,,
2012-03-02,05:00,,2,23,,,,,
2012-03-02,06:00,,3,22,,,,,
2012-03-02,07:00,,5,24,,,,,
2012-03-02,08:00,,7,23,,,,,
2012-03-02,09:00,,7,22,,,,,
2012-03-02,10:00,,7,21,,,,,
2012-03-02,11:00,,10,20,,,,,
2012-03-02,12:00,,14,21,,,,,
2012-03-02,13:00,,6,14,,,,,
2012-03-02,14:00,,5,15,,,,,
2012-03-02,15:00,,7,17,,,,,
2012-03-02,16:00,,8,22,,,,,
2012-03-02,17:00,,12,27,,,,,
2012-03-02,18:00,,34,45,,,,,
2012-03-02,19:00,,17,41,,,,,
2012-03-02,20:00,,35,52,,,,,
2012-03-02,21:00,,12,37,,,,,
2012-03-02,22:00,,7,23,,,,,
2012-03-02,23:00,,8,26,,,,,
2012-03-03,,,,,,27,,,
2012-03-03,00:00,,5,23,,,,,
2012-03-03,01:00,,1,15,,,,,
2012-03-03,02:00,,2,12,,,,,
2012-03-03,03:00,,1,11,,,,,
2012-03-03,04:00,,1,12,,,,,
2012-03-03,05:00,,6,21,,,,,
2012-03-03,06:00,,10,24,,,,,
2012-03-03,07:00,,19,32,,,,,
2012-03-03,08:00,,41,41,,,,,
2012-03-03,09:00,,13,22,,,,,
2012-03-03,10:00,,14,15,,,,,
2012-03-03,11:00,,14,15,,,,,
2012-03-03,12:00,,16,15,,,,,
2012-03-03,13:00,,13,16,,,,,
2012-03-03,14:00,,16,18,,,,,
2012-03-03,15:00,,17,20,,,,,
2012-03-03,16:00,,14,16,,,,,
2012-03-03,17:00,,13,19,,,,,
2012-03-03,18:00,,17,29,,,,,
2012-03-03,19:00,,32,52,,,,,
2012-03-03,20:00,,42,73,,,,,
2012-03-03,21:00,,76,77,,,,,
2012-03-03,22:00,,83,69,,,,,
2012-03-03,23:00,,57,62,,,,,
2012-03-04,,,,,,28,,,
2012-03-04,00:00,,28,58,,,,,
2012-03-04,01:00,,3,19,,,,,
2012-03-04,02:00,,2,13,,,,,
2012-03-04,03:00,,2,16,,,,,
2012-03-04,04:00,,1,17,,,,,
2012-03-04,05:00,,3,18,,,,,
2012-03-04,06:00,,7,29,,,,,
2012-03-04,07:00,,3,24,,,,,
2012-03-04,08:00,,4,31,,,,,
2012-03-04,09:00,,12,35,,,,,
2012-03-04,10:00,,39,54,,,,,
2012-03-04,11:00,,26,47,,,,,
2012-03-04,12:00,,21,38,,,,,
2012-03-04,13:00,,11,34,,,,,
2012-03-04,14:00,,14,33,,,,,
2012-03-04,15:00,,12,27,,,,,
2012-03-04,16:00,,12,29,,,,,
2012-03-04,17:00,,16,32,,,,,
2012-03-04,18:00,,16,38,,,,,
