Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-03-01,,,,,,22,,,
2012-03-01,01:00,,3,21,,,,,
2012-03-01,02:00,,2,17,,,,,
2012-03-01,03:00,,5,23,,,,,
2012-03-01,04:00,,18,21,,,,,
2012-03-01,05:00,,4,19,,,,,
2012-03-01,06:00,,20,28,,,,,
2012-03-01,07:00,,52,36,,,,,
2012-03-01,08:00,,98,48,,,,,
2012-03-01,09:00,,61,41,,,,,
2012-03-01,10:00,,26,28,,,,,
2012-03-01,11:00,,18,25,,,,,
2012-03-01,12:00,,29,28,,,,,
2012-03-01,13:00,,22,25,,,,,
2012-03-01,14:00,,20,26,,,,,
2012-03-01,15:00,,22,26,,,,,
2012-03-01,16:00,,45,37,,,,,
2012-03-01,17:00,,37,36,,,,,
2012-03-01,18:00,,62,45,,,,,
2012-03-01,19:00,,147,51,,,,,
2012-03-01,20:00,,139,40,,,,,
2012-03-01,21:00,,73,29,,,,,
2012-03-01,22:00,,78,26,,,,,
2012-03-01,23:00,,100,26,,,,,
2012-03-02,,,,,,44,,,
2012-03-02,00:00,,65,22,,,,,
2012-03-02,01:00,,53,24,,,,,
2012-03-02,02:00,,28,32,,,,,
2012-03-02,03:00,,13,36,,,,,
2012-03-02,04:00,,5,35,,,,,
2012-03-02,05:00,,5,34,,,,,
2012-03-02,06:00,,12,35,,,,,
2012-03-02,07:00,,12,35,,,,,
2012-03-02,08:00,,15,34,,,,,
2012-03-02,09:00,,27,35,,,,,
2012-03-02,10:00,,28,31,,,,,
2012-03-02,11:00,,31,35,,,,,
2012-03-02,12:00,,29,30,,,,,
2012-03-02,13:00,,23,27,,,,,
2012-03-02,15:00,,19,24,,,,,
2012-03-02,16:00,,16,27,,,,,
2012-03-02,17:00,,15,32,,,,,
2012-03-02,18:00,,28,43,,,,,
2012-03-02,19:00,,32,50,,,,,
2012-03-02,20:00,,20,47,,,,,
2012-03-02,21:00,,37,46,,,,,
2012-03-02,22:00,,82,47,,,,,
2012-03-02,23:00,,36,39,,,,,
2012-03-03,,,,,,25,,,
2012-03-03,00:00,,14,26,,,,,
2012-03-03,01:00,,1,21,,,,,
2012-03-03,02:00,,5,22,,,,,
2012-03-03,03:00,,34,30,,,,,
2012-03-03,04:00,,25,23,,,,,
2012-03-03,05:00,,7,21,,,,,
2012-03-03,06:00,,16,25,,,,,
2012-03-03,07:00,,11,24,,,,,
2012-03-03,08:00,,21,25,,,,,
2012-03-03,09:00,,29,23,,,,,
2012-03-03,10:00,,60,28,,,,,
2012-03-03,11:00,,22,23,,,,,
2012-03-03,12:00,,15,24,,,,,
2012-03-03,13:00,,9,21,,,,,
2012-03-03,14:00,,6,19,,,,,
2012-03-03,15:00,,3,15,,,,,
2012-03-03,16:00,,4,23,,,,,
2012-03-03,17:00,,3,25,,,,,
2012-03-03,18:00,,2,25,,,,,
2012-03-03,19:00,,1,16,,,,,
2012-03-03,20:00,,2,26,,,,,
2012-03-03,21:00,,2,29,,,,,
2012-03-03,22:00,,2,25,,,,,
2012-03-03,23:00,,2,21,,,,,
2012-03-04,,,,,,34,,,
