Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-03-01,,,,,,30,,21.33,
2012-03-01,01:00,,9,28,,,,,
2012-03-01,02:00,,15,26,,,,,
2012-03-01,03:00,,3,17,,,,,
2012-03-01,04:00,,9,15,,,,,
2012-03-01,05:00,,21,21,,,,,
2012-03-01,06:00,,46,36,,,,,
2012-03-01,07:00,,94,46,,,,,
2012-03-01,08:00,,127,64,,,,,
2012-03-01,09:00,,140,58,,,,,
2012-03-01,10:00,,125,49,,,,,
2012-03-01,11:00,,77,39,,,,,
2012-03-01,12:00,,74,39,,,,,
2012-03-01,13:00,,55,32,,,,,
2012-03-01,14:00,,45,33,,,,,
2012-03-01,15:00,,59,40,,,,,
2012-03-01,16:00,,56,44,,,,,
2012-03-01,17:00,,95,58,,,,,
2012-03-01,18:00,,71,54,,,,,
2012-03-01,19:00,,76,60,,,,,
2012-03-01,20:00,,88,60,,,,,
2012-03-01,21:00,,56,50,,,,,
2012-03-01,22:00,,31,42,,,,,
2012-03-01,23:00,,17,42,,,,,
2012-03-02,,,,,,48,,32.82,
2012-03-02,00:00,,19,37,,,,,
2012-03-02,01:00,,7,28,,,,,
2012-03-02,02:00,,1,22,,,,,
2012-03-02,03:00,,1,21,,,,,
2012-03-02,04:00,,2,18,,,,,
2012-03-02,05:00,,16,20,,,,,
2012-03-02,06:00,,17,24,,,,,
2012-03-02,07:00,,75,44,,,,,
2012-03-02,08:00,,86,51,,,,,
2012-03-02,09:00,,56,40,,,,,
2012-03-02,10:00,,68,44,,,,,
2012-03-02,11:00,,77,45,,,,,
2012-03-02,12:00,,72,44,,,,,
2012-03-02,13:00,,48,41,,,,,
2012-03-02,14:00,,77,42,,,,,
2012-03-02,15:00,,61,47,,,,,
2012-03-02,16:00,,78,52,,,,,
2012-03-02,17:00,,82,59,,,,,
2012-03-02,18:00,,110,74,,,,,
2012-03-02,19:00,,79,71,,,,,
2012-03-02,20:00,,53,55,,,,,
2012-03-02,21:00,,69,53,,,,,
2012-03-02,22:00,,63,52,,,,,
2012-03-02,23:00,,53,60,,,,,
2012-03-03,,,,,,21,,14.81,
2012-03-03,00:00,,29,31,,,,,
2012-03-03,01:00,,2,14,,,,,
2012-03-03,02:00,,10,21,,,,,
2012-03-03,03:00,,12,23,,,,,
2012-03-03,04:00,,17,26,,,,,
2012-03-03,05:00,,43,40,,,,,
2012-03-03,06:00,,19,31,,,,,
2012-03-03,07:00,,12,18,,,,,
2012-03-03,08:00,,10,18,,,,,
2012-03-03,09:00,,20,24,,,,,
2012-03-03,10:00,,20,20,,,,,
2012-03-03,11:00,,22,21,,,,,
2012-03-03,12:00,,19,23,,,,,
2012-03-03,13:00,,25,26,,,,,
2012-03-03,14:00,,26,31,,,,,
2012-03-03,15:00,,21,27,,,,,
2012-03-03,16:00,,45,44,,,,,
2012-03-03,17:00,,55,54,,,,,
2012-03-03,18:00,,68,57,,,,,
2012-03-03,19:00,,44,51,,,,,
2012-03-03,20:00,,37,51,,,,,
2012-03-03,21:00,,23,42,,,,,
2012-03-03,22:00,,30,52,,,,,
2012-03-03,23:00,,26,37,,,,,
2012-03-04,,,,,,30,,20.55,
2012-03-04,00:00,,22,26,,,,,
2012-03-04,01:00,,6,19,,,,,
2012-03-04,02:00,,1,14,,,,,
2012-03-04,03:00,,6,16,,,,,
2012-03-04,04:00,,3,14,,,,,
2012-03-04,05:00,,8,17,,,,,
2012-03-04,06:00,,5,14,,,,,
2012-03-04,07:00,,7,17,,,,,
2012-03-04,08:00,,13,19,,,,,
2012-03-04,09:00,,14,21,,,,,
2012-03-04,10:00,,25,28,,,,,
2012-03-04,11:00,,33,30,,,,,
2012-03-04,12:00,,21,29,,,,,
2012-03-04,13:00,,26,32,,,,,
2012-03-04,14:00,,31,34,,,,,
2012-03-04,15:00,,48,45,,,,,
2012-03-04,16:00,,37,42,,,,,
2012-03-04,17:00,,25,41,,,,,
2012-03-04,18:00,,51,64,,,,,
2012-03-04,19:00,,61,77,,,,,
2012-03-04,20:00,,37,61,,,,,
2012-03-04,21:00,,39,68,,,,,
2012-03-04,22:00,,17,30,,,,,
2012-03-04,23:00,,6,24,,,,,
2012-03-05,,,,,,34,,24.47,
2012-03-05,00:00,,4,24,,,,,
2012-03-05,01:00,,7,22,,,,,
2012-03-05,02:00,,1,13,,,,,
2012-03-05,03:00,,2,13,,,,,
2012-03-05,04:00,,8,15,,,,,
2012-03-05,05:00,,3,14,,,,,
2012-03-05,06:00,,15,22,,,,,
2012-03-05,07:00,,62,53,,,,,
2012-03-05,08:00,,81,58,,,,,
2012-03-05,09:00,,56,41,,,,,
2012-03-05,10:00,,48,44,,,,,
2012-03-05,11:00,,43,37,,,,,
2012-03-05,12:00,,38,33,,,,,
2012-03-05,13:00,,38,38,,,,,
2012-03-05,14:00,,54,41,,,,,
2012-03-05,15:00,,29,36,,,,,
2012-03-05,16:00,,84,63,,,,,
2012-03-05,17:00,,94,83,,,,,
2012-03-05,18:00,,255,155,,,,,
2012-03-05,19:00,,285,148,,,,,
2012-03-05,20:00,,80,80,,,,,
2012-03-05,21:00,,143,95,,,,,
2012-03-05,22:00,,116,87,,,,,
2012-03-05,23:00,,134,81,,,,,
2012-03-06,,,,,,37,,25.57,
2012-03-06,00:00,,141,68,,,,,
2012-03-06,01:00,,72,60,,,,,
2012-03-06,02:00,,37,51,,,,,
2012-03-06,03:00,,12,42,,,,,
2012-03-06,04:00,,23,39,,,,,
2012-03-06,05:00,,63,45,,,,,
2012-03-06,06:00,,94,63,,,,,
2012-03-06,07:00,,215,81,,,,,
2012-03-06,08:00,,290,93,,,,,
2012-03-06,09:00,,212,79,,,,,
2012-03-06,10:00,,175,76,,,,,
2012-03-06,16:00,,129,72,,,,,
2012-03-06,17:00,,153,83,,,,,
2012-03-06,18:00,,100,75,,,,,
2012-03-06,19:00,,65,56,,,,,
2012-03-06,20:00,,20,33,,,,,
2012-03-06,21:00,,28,36,,,,,
2012-03-06,22:00,,13,32,,,,,
2012-03-06,23:00,,19,38,,,,,
2012-03-07,,,,,,45,,31.60,
2012-03-07,00:00,,21,37,,,,,
2012-03-07,01:00,,12,27,,,,,
2012-03-07,02:00,,41,27,,,,,
2012-03-07,03:00,,2,16,,,,,
2012-03-07,04:00,,11,19,,,,,
2012-03-07,05:00,,12,19,,,,,
2012-03-07,06:00,,14,27,,,,,
2012-03-07,07:00,,73,57,,,,,
2012-03-07,08:00,,102,66,,,,,
2012-03-07,09:00,,63,46,,,,,
2012-03-07,10:00,,64,45,,,,,
2012-03-07,11:00,,59,46,,,,,
2012-03-07,12:00,,57,47,,,,,
2012-03-07,13:00,,70,51,,,,,
2012-03-07,14:00,,56,52,,,,,
2012-03-07,15:00,,60,57,,,,,
2012-03-07,16:00,,62,67,,,,,
