Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-03-01,,,,,,34,7.36,23.62,
2012-03-01,01:00,1.4,11,30,7,,,,
2012-03-01,02:00,0.9,8,29,6,,,,
2012-03-01,03:00,0.8,13,31,7,,,,
2012-03-01,04:00,0.7,15,36,3,,,,
2012-03-01,05:00,0.7,23,38,1,,,,
2012-03-01,06:00,0.9,47,43,1,,,,
2012-03-01,07:00,1.6,64,44,1,,,,
2012-03-01,08:00,1.7,108,50,1,,,,
2012-03-01,09:00,2.5,133,61,1,,,,
2012-03-01,10:00,2.2,107,55,1,,,,
2012-03-01,11:00,1.8,91,48,2,,,,
2012-03-01,12:00,2.0,78,49,5,,,,
2012-03-01,13:00,1.6,65,46,7,,,,
2012-03-01,14:00,1.8,75,49,6,,,,
2012-03-01,15:00,2.1,79,53,7,,,,
2012-03-01,16:00,2.5,74,55,4,,,,
2012-03-01,17:00,2.6,98,63,2,,,,
2012-03-01,18:00,2.8,60,57,4,,,,
2012-03-01,19:00,2.1,71,59,2,,,,
2012-03-01,20:00,2.4,55,60,1,,,,
2012-03-01,21:00,1.9,69,61,1,,,,
2012-03-01,22:00,2.5,55,53,1,,,,
2012-03-01,23:00,1.9,32,46,2,,,,
2012-03-02,,,,,,49,,32.26,
2012-03-02,00:00,1.6,18,35,9,,,,
2012-03-02,01:00,1.0,8,29,14,,,,
2012-03-02,02:00,0.8,5,25,16,,,,
2012-03-02,03:00,0.7,3,25,16,,,,
2012-03-02,04:00,0.7,5,22,18,,,,
2012-03-02,05:00,0.7,18,29,16,,,,
2012-03-02,06:00,0.8,30,33,12,,,,
2012-03-02,07:00,1.2,68,51,5,,,,
2012-03-02,08:00,1.6,78,50,5,,,,
2012-03-02,09:00,1.8,61,45,8,,,,
2012-03-02,10:00,1.4,57,44,10,,,,
2012-03-02,11:00,1.2,57,44,19,,,,
2012-03-02,12:00,1.2,49,45,29,,,,
2012-03-02,13:00,1.1,42,44,29,,,,
2012-03-02,14:00,1.2,57,52,26,,,,
2012-03-02,15:00,1.7,52,53,27,,,,
2012-03-02,16:00,1.7,42,52,29,,,,
2012-03-02,17:00,2.0,49,65,24,,,,
2012-03-02,18:00,2.4,65,75,13,,,,
2012-03-02,19:00,2.2,52,75,7,,,,
2012-03-02,20:00,1.5,4,32,31,,,,
2012-03-02,21:00,1.0,10,30,33,,,,
2012-03-02,22:00,1.3,4,31,32,,,,
2012-03-02,23:00,1.3,9,44,12,,,,
2012-03-03,,,,,,22,,13.98,
2012-03-03,00:00,1.3,4,20,31,,,,
2012-03-03,01:00,0.8,5,20,33,,,,
2012-03-03,02:00,1.1,4,25,25,,,,
2012-03-03,03:00,0.9,8,27,19,,,,
2012-03-03,04:00,0.9,1,20,28,,,,
2012-03-03,05:00,0.8,4,22,26,,,,
2012-03-03,06:00,0.9,9,31,16,,,,
2012-03-03,07:00,0.9,14,30,11,,,,
2012-03-03,08:00,1.0,17,26,16,,,,
2012-03-03,09:00,1.1,10,24,34,,,,
2012-03-03,10:00,0.9,8,16,47,,,,
2012-03-03,11:00,1.1,10,15,57,,,,
2012-03-03,12:00,0.9,6,14,65,,,,
2012-03-03,13:00,0.9,7,16,67,,,,
2012-03-03,14:00,1.0,7,17,67,,,,
2012-03-03,15:00,1.1,7,19,66,,,,
2012-03-03,16:00,1.0,7,22,63,,,,
2012-03-03,17:00,1.3,12,28,61,,,,
2012-03-03,18:00,1.3,10,37,52,,,,
2012-03-03,19:00,1.7,16,47,41,,,,
2012-03-03,20:00,2.0,12,45,37,,,,
2012-03-03,21:00,2.1,3,33,42,,,,
2012-03-03,22:00,2.5,10,41,32,,,,
2012-03-03,23:00,3.1,34,69,7,,,,
2012-03-04,,,,,,28,,18.34,
2012-03-04,00:00,3.6,47,71,2,,,,
2012-03-04,01:00,2.6,8,34,29,,,,
2012-03-04,02:00,,5,31,32,,,,
2012-03-04,03:00,,2,16,52,,,,
2012-03-04,04:00,,3,21,47,,,,
2012-03-04,05:00,,3,19,48,,,,
2012-03-04,06:00,1.5,3,18,48,,,,
2012-03-04,07:00,1.4,3,17,50,,,,
2012-03-04,08:00,1.4,2,16,51,,,,
2012-03-04,09:00,1.3,2,17,52,,,,
2012-03-04,10:00,1.5,9,24,47,,,,
2012-03-04,11:00,1.9,9,22,48,,,,
2012-03-04,12:00,1.7,9,25,46,,,,
2012-03-04,13:00,2.1,14,29,46,,,,
2012-03-04,14:00,2.1,16,28,47,,,,
2012-03-04,15:00,2.1,9,27,51,,,,
2012-03-04,16:00,2.1,13,34,48,,,,
2012-03-04,17:00,2.7,23,52,33,,,,
2012-03-04,18:00,2.3,23,52,37,,,,
2012-03-04,19:00,2.8,28,61,27,,,,
2012-03-04,20:00,2.9,19,55,27,,,,
2012-03-04,21:00,2.8,13,45,31,,,,
2012-03-04,22:00,2.4,12,39,32,,,,
2012-03-04,23:00,2.5,6,35,37,,,,
2012-03-05,,,,,,35,,20.76,
2012-03-05,00:00,2.5,4,26,46,,,,
2012-03-05,01:00,1.8,1,19,50,,,,
2012-03-05,02:00,1.8,1,21,47,,,,
2012-03-05,03:00,1.5,1,14,60,,,,
2012-03-05,04:00,1.3,1,11,64,,,,
2012-03-05,05:00,1.3,2,14,63,,,,
2012-03-05,06:00,1.6,5,22,53,,,,
2012-03-05,07:00,1.9,24,46,35,,,,
2012-03-05,08:00,2.5,34,52,31,,,,
2012-03-05,09:00,2.3,36,40,42,,,,
2012-03-05,10:00,2.3,27,38,45,,,,
2012-03-05,11:00,2.0,18,32,55,,,,
2012-03-05,12:00,1.8,14,27,67,,,,
2012-03-05,13:00,1.6,14,28,70,,,,
2012-03-05,14:00,1.6,10,24,76,,,,
2012-03-05,15:00,1.4,15,32,70,,,,
2012-03-05,16:00,1.4,22,46,61,,,,
2012-03-05,17:00,1.9,23,48,56,,,,
2012-03-05,18:00,2.1,23,56,48,,,,
2012-03-05,19:00,2.5,16,53,39,,,,
2012-03-05,20:00,2.7,41,84,12,,,,
2012-03-05,21:00,3.1,52,73,3,,,,
2012-03-05,22:00,2.8,40,67,2,,,,
2012-03-05,23:00,4.1,36,68,1,,,,
2012-03-06,,,,,,35,,22.61,
2012-03-06,00:00,3.8,28,62,1,,,,
2012-03-06,01:00,3.2,4,45,6,,,,
2012-03-06,02:00,2.8,4,40,6,,,,
2012-03-06,03:00,2.5,6,34,7,,,,
2012-03-06,04:00,2.3,5,33,7,,,,
2012-03-06,05:00,2.2,12,33,3,,,,
2012-03-06,06:00,2.4,21,36,4,,,,
2012-03-06,07:00,2.8,41,45,1,,,,
2012-03-06,08:00,3.2,43,42,2,,,,
2012-03-06,09:00,3.0,28,42,21,,,,
2012-03-06,10:00,2.6,32,43,27,,,,
2012-03-06,11:00,2.2,24,34,48,,,,
2012-03-06,12:00,1.8,18,30,54,,,,
2012-03-06,13:00,1.8,15,28,58,,,,
2012-03-06,14:00,2.0,7,17,71,,,,
2012-03-06,15:00,1.7,4,15,77,,,,
2012-03-06,16:00,1.5,2,14,77,,,,
2012-03-06,17:00,1.4,5,20,71,,,,
2012-03-06,18:00,1.3,6,22,68,,,,
2012-03-06,19:00,1.5,12,36,55,,,,
2012-03-06,20:00,1.6,10,40,50,,,,
2012-03-06,21:00,2.0,18,43,43,,,,
2012-03-06,22:00,1.8,5,33,48,,,,
2012-03-06,23:00,1.8,4,30,48,,,,
2012-03-07,,,,,,46,,29.78,
2012-03-07,00:00,2.1,7,34,42,,,,
2012-03-07,01:00,1.7,3,26,45,,,,
2012-03-07,02:00,1.6,1,20,46,,,,
2012-03-07,03:00,1.4,1,12,58,,,,
2012-03-07,04:00,1.3,1,15,55,,,,
2012-03-07,05:00,1.3,2,18,52,,,,
2012-03-07,06:00,1.3,6,24,48,,,,
2012-03-07,07:00,1.7,19,40,35,,,,
2012-03-07,08:00,2.1,31,52,25,,,,
2012-03-07,09:00,2.1,28,42,31,,,,
2012-03-07,10:00,1.9,25,37,35,,,,
2012-03-07,11:00,1.8,26,35,39,,,,
2012-03-07,12:00,1.7,22,36,40,,,,
2012-03-07,13:00,1.8,28,41,41,,,,
2012-03-07,14:00,1.9,31,45,41,,,,
2012-03-07,15:00,2.3,25,48,42,,,,
2012-03-07,16:00,2.1,34,57,34,,,,
2012-03-07,17:00,,25,62,28,,,,
2012-03-07,18:00,,21,61,28,,,,
2012-03-07,19:00,,13,56,29,,,,
2012-03-07,20:00,,12,52,32,,,,
2012-03-07,21:00,2.5,9,42,40,,,,
2012-03-07,22:00,2.2,6,38,45,,,,
2012-03-07,23:00,2.0,2,30,51,,,,
2012-03-08,,,,,,33,,20.71,
2012-03-08,00:00,1.9,2,26,53,,,,
2012-03-08,01:00,1.8,1,22,55,,,,
2012-03-08,02:00,1.8,1,23,51,,,,
2012-03-08,03:00,1.9,1,24,45,,,,
2012-03-08,04:00,2.0,1,22,44,,,,
2012-03-08,05:00,2.0,1,19,45,,,,
2012-03-08,06:00,2.0,8,27,37,,,,
2012-03-08,07:00,2.2,26,48,20,,,,
2012-03-08,08:00,2.7,35,60,9,,,,
2012-03-08,09:00,3.2,55,66,4,,,,
2012-03-08,10:00,3.5,87,72,2,,,,
2012-03-08,11:00,2.0,68,54,11,,,,
2012-03-08,12:00,1.4,67,53,12,,,,
2012-03-08,13:00,1.4,58,53,11,,,,
2012-03-08,14:00,1.4,24,37,39,,,,
2012-03-08,15:00,1.3,31,47,39,,,,
2012-03-08,16:00,1.1,29,44,44,,,,
2012-03-08,17:00,1.7,47,62,30,,,,
2012-03-08,18:00,2.2,39,62,30,,,,
2012-03-08,19:00,1.8,37,62,28,,,,
2012-03-08,20:00,2.2,45,71,17,,,,
2012-03-08,21:00,2.1,23,45,32,,,,
2012-03-08,22:00,1.4,20,42,35,,,,
2012-03-08,23:00,1.3,14,38,33,,,,
2012-03-09,,,,,,42,,19.49,
2012-03-09,00:00,1.6,11,35,31,,,,
2012-03-09,01:00,1.3,6,31,31,,,,
2012-03-09,02:00,0.9,7,34,22,,,,
2012-03-09,03:00,1.2,19,47,6,,,,
2012-03-09,04:00,1.0,22,53,5,,,,
2012-03-09,05:00,0.9,22,43,2,,,,
2012-03-09,06:00,1.5,85,57,1,,,,
2012-03-09,07:00,2.8,121,68,1,,,,
2012-03-09,08:00,3.9,185,78,1,,,,
2012-03-09,09:00,4.4,132,73,5,,,,
2012-03-09,10:00,2.1,66,58,25,,,,
2012-03-09,11:00,1.2,58,53,32,,,,
2012-03-09,12:00,1.1,39,42,46,,,,
2012-03-09,13:00,1.2,46,48,43,,,,
2012-03-09,14:00,1.3,52,55,41,,,,
2012-03-09,15:00,1.6,48,49,43,,,,
2012-03-09,16:00,1.6,37,49,46,,,,
2012-03-09,17:00,1.5,41,55,43,,,,
2012-03-09,18:00,1.9,60,82,23,,,,
2012-03-09,19:00,3.8,126,110,2,,,,
2012-03-09,20:00,6.7,117,97,1,,,,
2012-03-09,21:00,4.8,73,83,1,,,,
2012-03-09,22:00,3.9,45,74,1,,,,
2012-03-09,23:00,3.7,25,65,1,,,,
2012-03-10,,,,,,37,,21.28,
2012-03-10,00:00,3.7,46,66,3,,,,
2012-03-10,01:00,3.0,32,62,5,,,,
2012-03-10,02:00,2.5,12,44,15,,,,
2012-03-10,03:00,2.1,6,37,18,,,,
2012-03-10,04:00,1.6,3,34,24,,,,
2012-03-10,05:00,1.9,8,39,23,,,,
2012-03-10,06:00,1.5,5,28,41,,,,
2012-03-10,07:00,1.3,20,34,39,,,,
2012-03-10,08:00,1.2,17,43,29,,,,
2012-03-10,09:00,1.6,24,38,36,,,,
2012-03-10,10:00,1.6,25,38,41,,,,
2012-03-10,11:00,1.6,26,37,44,,,,
2012-03-10,12:00,1.8,25,38,46,,,,
2012-03-10,13:00,1.7,22,38,49,,,,
2012-03-10,14:00,1.5,28,46,42,,,,
2012-03-10,15:00,1.8,27,46,39,,,,
2012-03-10,16:00,1.5,25,48,37,,,,
2012-03-10,17:00,1.2,12,35,43,,,,
