Datum Zeit,Plauen-Sued O3
,µg/m³
01-02-00 00:00,49
31-01-00 23:00,47
31-01-00 22:00,47
31-01-00 21:00,43
31-01-00 20:00,38
31-01-00 19:00,22
31-01-00 18:00,20
31-01-00 17:00,29
31-01-00 16:00,39
31-01-00 15:00,
31-01-00 14:00,36
31-01-00 13:00,
31-01-00 12:00,
31-01-00 11:00,
31-01-00 10:00,58
31-01-00 09:00,61
31-01-00 08:00,49
31-01-00 07:00,57
31-01-00 06:00,57
31-01-00 05:00,62
31-01-00 04:00,68
31-01-00 03:00,67
31-01-00 02:00,63
31-01-00 01:00,58
31-01-00 00:00,47
30-01-00 23:00,30
30-01-00 22:00,37
30-01-00 21:00,16
30-01-00 20:00,20
30-01-00 19:00,18
30-01-00 18:00,23
30-01-00 17:00,50
30-01-00 16:00,67
30-01-00 15:00,70
30-01-00 14:00,70
30-01-00 13:00,72
30-01-00 12:00,71
30-01-00 11:00,
30-01-00 10:00,60
30-01-00 09:00,72
30-01-00 08:00,73
30-01-00 07:00,72
30-01-00 06:00,73
30-01-00 05:00,73
30-01-00 04:00,73
30-01-00 03:00,66
30-01-00 02:00,60
30-01-00 01:00,57
30-01-00 00:00,58
29-01-00 23:00,59
29-01-00 22:00,57
29-01-00 21:00,54
29-01-00 20:00,53
29-01-00 19:00,53
29-01-00 18:00,53
29-01-00 17:00,49
29-01-00 16:00,50
29-01-00 15:00,49
29-01-00 14:00,61
29-01-00 13:00,59
29-01-00 12:00,
29-01-00 11:00,61
29-01-00 10:00,62
29-01-00 09:00,63
29-01-00 08:00,60
29-01-00 07:00,57
29-01-00 06:00,56
29-01-00 05:00,54
29-01-00 04:00,53
29-01-00 03:00,50
29-01-00 02:00,49
29-01-00 01:00,46
29-01-00 00:00,43
28-01-00 23:00,49
28-01-00 22:00,48
28-01-00 21:00,45
28-01-00 20:00,43
28-01-00 19:00,35
28-01-00 18:00,27
28-01-00 17:00,21
28-01-00 16:00,32
28-01-00 15:00,42
28-01-00 14:00,36
28-01-00 13:00,42
28-01-00 12:00,
28-01-00 11:00,24
28-01-00 10:00,15
28-01-00 09:00,20
28-01-00 08:00,5
28-01-00 07:00,5
28-01-00 06:00,6
28-01-00 05:00,9
28-01-00 04:00,9
28-01-00 03:00,11
28-01-00 02:00,15
28-01-00 01:00,11
28-01-00 00:00,6
27-01-00 23:00,4
27-01-00 22:00,5
27-01-00 21:00,4
27-01-00 20:00,5
27-01-00 19:00,5
27-01-00 18:00,6
27-01-00 17:00,14
27-01-00 16:00,19
27-01-00 15:00,27
27-01-00 14:00,24
27-01-00 13:00,
27-01-00 12:00,13
27-01-00 11:00,9
27-01-00 10:00,4
27-01-00 09:00,3
27-01-00 08:00,1
27-01-00 07:00,1
27-01-00 06:00,1
27-01-00 05:00,2
27-01-00 04:00,3
27-01-00 03:00,5
27-01-00 02:00,5
27-01-00 01:00,6
27-01-00 00:00,6
26-01-00 23:00,1
26-01-00 22:00,2
26-01-00 21:00,1
26-01-00 20:00,1
26-01-00 19:00,1
26-01-00 18:00,3
26-01-00 17:00,10
26-01-00 16:00,13
26-01-00 15:00,16
26-01-00 14:00,25
26-01-00 13:00,
26-01-00 12:00,16
26-01-00 11:00,13
26-01-00 10:00,14
26-01-00 09:00,13
26-01-00 08:00,11
26-01-00 07:00,13
26-01-00 06:00,16
26-01-00 05:00,15
26-01-00 04:00,14
26-01-00 03:00,13
26-01-00 02:00,10
26-01-00 01:00,9
26-01-00 00:00,8
25-01-00 23:00,6
25-01-00 22:00,6
25-01-00 21:00,3
25-01-00 20:00,2
25-01-00 19:00,3
25-01-00 18:00,3
25-01-00 17:00,9
25-01-00 16:00,18
25-01-00 15:00,27
25-01-00 14:00,
25-01-00 13:00,26
25-01-00 12:00,24
25-01-00 11:00,19
25-01-00 10:00,9
25-01-00 09:00,3
25-01-00 08:00,2
25-01-00 07:00,2
25-01-00 06:00,4
25-01-00 05:00,2
25-01-00 04:00,7
25-01-00 03:00,7
25-01-00 02:00,9
25-01-00 01:00,9
25-01-00 00:00,11
24-01-00 23:00,16
24-01-00 22:00,25
24-01-00 21:00,17
24-01-00 20:00,8
24-01-00 19:00,3
24-01-00 18:00,3
24-01-00 17:00,40
24-01-00 16:00,51
24-01-00 15:00,51
24-01-00 14:00,
24-01-00 13:00,31
24-01-00 12:00,32
24-01-00 11:00,21
24-01-00 10:00,27
24-01-00 09:00,10
24-01-00 08:00,2
24-01-00 07:00,1
24-01-00 06:00,2
24-01-00 05:00,4
24-01-00 04:00,9
24-01-00 03:00,14
24-01-00 02:00,11
24-01-00 01:00,20
24-01-00 00:00,12
23-01-00 23:00,19
23-01-00 22:00,34
23-01-00 21:00,39
23-01-00 20:00,43
23-01-00 19:00,42
23-01-00 18:00,47
23-01-00 17:00,48
23-01-00 16:00,59
23-01-00 15:00,
23-01-00 14:00,63
23-01-00 13:00,56
23-01-00 12:00,47
23-01-00 11:00,41
23-01-00 10:00,38
23-01-00 09:00,37
23-01-00 08:00,37
23-01-00 07:00,31
23-01-00 06:00,27
23-01-00 05:00,21
23-01-00 04:00,18
23-01-00 03:00,23
23-01-00 02:00,28
23-01-00 01:00,22
23-01-00 00:00,8
22-01-00 23:00,2
22-01-00 22:00,2
22-01-00 21:00,2
22-01-00 20:00,3
22-01-00 19:00,7
22-01-00 18:00,15
22-01-00 17:00,15
22-01-00 16:00,22
22-01-00 15:00,
22-01-00 14:00,42
22-01-00 13:00,41
22-01-00 12:00,28
22-01-00 11:00,21
22-01-00 10:00,28
22-01-00 09:00,39
22-01-00 08:00,37
22-01-00 07:00,36
22-01-00 06:00,31
22-01-00 05:00,33
22-01-00 04:00,25
22-01-00 03:00,20
22-01-00 02:00,21
22-01-00 01:00,20
22-01-00 00:00,30
21-01-00 23:00,20
21-01-00 22:00,36
21-01-00 21:00,53
21-01-00 20:00,56
21-01-00 19:00,58
21-01-00 18:00,44
21-01-00 17:00,46
21-01-00 16:00,
21-01-00 15:00,
21-01-00 14:00,
21-01-00 13:00,
21-01-00 12:00,
21-01-00 11:00,58
21-01-00 10:00,62
21-01-00 09:00,60
21-01-00 08:00,55
21-01-00 07:00,53
21-01-00 06:00,52
21-01-00 05:00,41
21-01-00 04:00,33
21-01-00 03:00,32
21-01-00 02:00,32
21-01-00 01:00,33
21-01-00 00:00,33
20-01-00 23:00,
20-01-00 22:00,29
20-01-00 21:00,19
20-01-00 20:00,8
20-01-00 19:00,15
20-01-00 18:00,12
20-01-00 17:00,19
20-01-00 16:00,14
20-01-00 15:00,24
20-01-00 14:00,33
20-01-00 13:00,29
20-01-00 12:00,30
20-01-00 11:00,28
20-01-00 10:00,20
20-01-00 09:00,24
20-01-00 08:00,14
20-01-00 07:00,13
20-01-00 06:00,7
20-01-00 05:00,2
20-01-00 04:00,5
20-01-00 03:00,7
20-01-00 02:00,20
20-01-00 01:00,25
20-01-00 00:00,
19-01-00 23:00,41
19-01-00 22:00,44
19-01-00 21:00,43
19-01-00 20:00,40
19-01-00 19:00,38
19-01-00 18:00,40
19-01-00 17:00,41
19-01-00 16:00,47
19-01-00 15:00,54
19-01-00 14:00,51
19-01-00 13:00,51
19-01-00 12:00,47
19-01-00 11:00,39
19-01-00 10:00,15
19-01-00 09:00,3
19-01-00 08:00,15
19-01-00 07:00,41
19-01-00 06:00,49
19-01-00 05:00,53
19-01-00 04:00,52
19-01-00 03:00,51
19-01-00 02:00,52
19-01-00 01:00,54
19-01-00 00:00,
18-01-00 23:00,50
18-01-00 22:00,48
18-01-00 21:00,48
18-01-00 20:00,48
18-01-00 19:00,47
18-01-00 18:00,48
18-01-00 17:00,55
18-01-00 16:00,56
18-01-00 15:00,52
18-01-00 14:00,56
18-01-00 13:00,60
18-01-00 12:00,59
18-01-00 11:00,57
18-01-00 10:00,60
18-01-00 09:00,57
18-01-00 08:00,59
18-01-00 07:00,60
18-01-00 06:00,64
18-01-00 05:00,65
18-01-00 04:00,67
18-01-00 03:00,66
18-01-00 02:00,67
18-01-00 01:00,
18-01-00 00:00,63
17-01-00 23:00,62
17-01-00 22:00,62
17-01-00 21:00,62
17-01-00 20:00,61
17-01-00 19:00,56
17-01-00 18:00,54
17-01-00 17:00,53
17-01-00 16:00,49
17-01-00 15:00,48
17-01-00 14:00,48
17-01-00 13:00,51
17-01-00 12:00,48
17-01-00 11:00,47
17-01-00 10:00,44
17-01-00 09:00,28
17-01-00 08:00,1
17-01-00 07:00,3
17-01-00 06:00,8
17-01-00 05:00,12
17-01-00 04:00,16
17-01-00 03:00,19
17-01-00 02:00,25
17-01-00 01:00,
17-01-00 00:00,31
16-01-00 23:00,17
16-01-00 22:00,25
16-01-00 21:00,21
16-01-00 20:00,25
16-01-00 19:00,23
16-01-00 18:00,24
16-01-00 17:00,28
16-01-00 16:00,29
16-01-00 15:00,33
16-01-00 14:00,47
16-01-00 13:00,42
16-01-00 12:00,33
16-01-00 11:00,27
16-01-00 10:00,21
16-01-00 09:00,13
16-01-00 08:00,9
16-01-00 07:00,7
16-01-00 06:00,10
16-01-00 05:00,14
16-01-00 04:00,32
16-01-00 03:00,33
16-01-00 02:00,
16-01-00 01:00,21
16-01-00 00:00,17
15-01-00 23:00,9
15-01-00 22:00,10
15-01-00 21:00,14
15-01-00 20:00,10
15-01-00 19:00,5
15-01-00 18:00,7
15-01-00 17:00,9
15-01-00 16:00,7
15-01-00 15:00,6
15-01-00 14:00,5
15-01-00 13:00,4
15-01-00 12:00,3
15-01-00 11:00,3
15-01-00 10:00,2
15-01-00 09:00,1
15-01-00 08:00,1
15-01-00 07:00,1
15-01-00 06:00,3
15-01-00 05:00,3
15-01-00 04:00,4
