Datum Zeit,Schwartenberg PM10
,µg/m³
31-01-00,3
30-01-00,6
29-01-00,7
28-01-00,18
27-01-00,10
26-01-00,9
25-01-00,8
24-01-00,12
23-01-00,19
22-01-00,10
21-01-00,9
20-01-00,4
19-01-00,6
18-01-00,2
17-01-00,1
16-01-00,12
15-01-00,23
14-01-00,
13-01-00,
12-01-00,
11-01-00,
10-01-00,
09-01-00,
08-01-00,
07-01-00,
06-01-00,
05-01-00,
04-01-00,
03-01-00,
02-01-00,
01-01-00,

