Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-02-00 00:00,31
31-01-00 23:00,23
31-01-00 22:00,32
31-01-00 21:00,19
31-01-00 20:00,28
31-01-00 19:00,34
31-01-00 18:00,25
31-01-00 17:00,21
31-01-00 16:00,29
31-01-00 15:00,17
31-01-00 14:00,21
31-01-00 13:00,37
31-01-00 12:00,47
31-01-00 11:00,
31-01-00 10:00,55
31-01-00 09:00,56
31-01-00 08:00,57
31-01-00 07:00,55
31-01-00 06:00,60
31-01-00 05:00,64
31-01-00 04:00,66
31-01-00 03:00,63
31-01-00 02:00,56
31-01-00 01:00,37
31-01-00 00:00,39
30-01-00 23:00,32
30-01-00 22:00,36
30-01-00 21:00,37
30-01-00 20:00,39
30-01-00 19:00,28
30-01-00 18:00,24
30-01-00 17:00,23
30-01-00 16:00,48
30-01-00 15:00,50
30-01-00 14:00,55
30-01-00 13:00,53
30-01-00 12:00,51
30-01-00 11:00,
30-01-00 10:00,55
30-01-00 09:00,61
30-01-00 08:00,62
30-01-00 07:00,63
30-01-00 06:00,61
30-01-00 05:00,62
30-01-00 04:00,59
30-01-00 03:00,55
30-01-00 02:00,47
30-01-00 01:00,56
30-01-00 00:00,49
29-01-00 23:00,31
29-01-00 22:00,47
29-01-00 21:00,52
29-01-00 20:00,48
29-01-00 19:00,47
29-01-00 18:00,49
29-01-00 17:00,48
29-01-00 16:00,49
29-01-00 15:00,48
29-01-00 14:00,54
29-01-00 13:00,57
29-01-00 12:00,
29-01-00 11:00,56
29-01-00 10:00,56
29-01-00 09:00,51
29-01-00 08:00,51
29-01-00 07:00,51
29-01-00 06:00,49
29-01-00 05:00,47
29-01-00 04:00,51
29-01-00 03:00,48
29-01-00 02:00,47
29-01-00 01:00,47
29-01-00 00:00,46
28-01-00 23:00,40
28-01-00 22:00,37
28-01-00 21:00,32
28-01-00 20:00,27
28-01-00 19:00,32
28-01-00 18:00,31
28-01-00 17:00,34
28-01-00 16:00,39
28-01-00 15:00,37
28-01-00 14:00,36
28-01-00 13:00,36
28-01-00 12:00,
28-01-00 11:00,25
28-01-00 10:00,18
28-01-00 09:00,13
28-01-00 08:00,16
28-01-00 07:00,17
28-01-00 06:00,18
28-01-00 05:00,22
28-01-00 04:00,23
28-01-00 03:00,24
28-01-00 02:00,22
28-01-00 01:00,25
28-01-00 00:00,25
27-01-00 23:00,22
27-01-00 22:00,23
27-01-00 21:00,20
27-01-00 20:00,21
27-01-00 19:00,15
27-01-00 18:00,14
27-01-00 17:00,10
27-01-00 16:00,9
27-01-00 15:00,10
27-01-00 14:00,11
27-01-00 13:00,
27-01-00 12:00,7
27-01-00 11:00,7
27-01-00 10:00,5
27-01-00 09:00,2
27-01-00 08:00,1
27-01-00 07:00,1
27-01-00 06:00,1
27-01-00 05:00,2
27-01-00 04:00,1
27-01-00 03:00,1
27-01-00 02:00,1
27-01-00 01:00,1
27-01-00 00:00,1
26-01-00 23:00,1
26-01-00 22:00,1
26-01-00 21:00,1
26-01-00 20:00,1
26-01-00 19:00,2
26-01-00 18:00,3
26-01-00 17:00,5
26-01-00 16:00,7
26-01-00 15:00,8
26-01-00 14:00,12
26-01-00 13:00,
26-01-00 12:00,12
26-01-00 11:00,9
26-01-00 10:00,7
26-01-00 09:00,3
26-01-00 08:00,1
26-01-00 07:00,1
26-01-00 06:00,8
26-01-00 05:00,16
26-01-00 04:00,28
26-01-00 03:00,31
26-01-00 02:00,29
26-01-00 01:00,25
26-01-00 00:00,21
25-01-00 23:00,20
25-01-00 22:00,10
25-01-00 21:00,5
25-01-00 20:00,9
25-01-00 19:00,13
25-01-00 18:00,15
25-01-00 17:00,14
25-01-00 16:00,19
25-01-00 15:00,23
25-01-00 14:00,
25-01-00 13:00,21
25-01-00 12:00,14
25-01-00 11:00,9
25-01-00 10:00,4
25-01-00 09:00,3
25-01-00 08:00,2
25-01-00 07:00,1
25-01-00 06:00,1
25-01-00 05:00,1
25-01-00 04:00,1
25-01-00 03:00,2
25-01-00 02:00,3
25-01-00 01:00,4
25-01-00 00:00,3
24-01-00 23:00,2
24-01-00 22:00,2
24-01-00 21:00,2
24-01-00 20:00,3
24-01-00 19:00,3
24-01-00 18:00,5
24-01-00 17:00,11
24-01-00 16:00,15
