Datum Zeit,Zittau-Ost O3
,µg/m³
01-02-00 00:00,50
31-01-00 23:00,49
31-01-00 22:00,41
31-01-00 21:00,57
31-01-00 20:00,66
31-01-00 19:00,64
31-01-00 18:00,69
31-01-00 17:00,69
31-01-00 16:00,72
31-01-00 15:00,73
31-01-00 14:00,65
31-01-00 13:00,70
31-01-00 12:00,71
31-01-00 11:00,73
31-01-00 10:00,75
31-01-00 09:00,72
31-01-00 08:00,70
31-01-00 07:00,
31-01-00 06:00,51
31-01-00 05:00,50
31-01-00 04:00,55
31-01-00 03:00,61
31-01-00 02:00,63
31-01-00 01:00,65
31-01-00 00:00,60
30-01-00 23:00,61
30-01-00 22:00,61
30-01-00 21:00,61
30-01-00 20:00,64
30-01-00 19:00,69
30-01-00 18:00,70
30-01-00 17:00,73
30-01-00 16:00,77
30-01-00 15:00,76
30-01-00 14:00,76
30-01-00 13:00,74
30-01-00 12:00,74
30-01-00 11:00,73
30-01-00 10:00,73
30-01-00 09:00,73
30-01-00 08:00,77
30-01-00 07:00,
30-01-00 06:00,75
30-01-00 05:00,76
30-01-00 04:00,72
30-01-00 03:00,75
30-01-00 02:00,63
30-01-00 01:00,55
30-01-00 00:00,53
29-01-00 23:00,54
29-01-00 22:00,55
29-01-00 21:00,56
29-01-00 20:00,54
29-01-00 19:00,55
29-01-00 18:00,58
29-01-00 17:00,62
29-01-00 16:00,66
29-01-00 15:00,67
29-01-00 14:00,67
29-01-00 13:00,68
29-01-00 12:00,67
29-01-00 11:00,65
29-01-00 10:00,63
29-01-00 09:00,60
29-01-00 08:00,
29-01-00 07:00,54
29-01-00 06:00,47
29-01-00 05:00,47
29-01-00 04:00,45
29-01-00 03:00,46
29-01-00 02:00,49
29-01-00 01:00,48
29-01-00 00:00,49
28-01-00 23:00,49
28-01-00 22:00,52
28-01-00 21:00,54
28-01-00 20:00,51
28-01-00 19:00,41
28-01-00 18:00,37
28-01-00 17:00,39
28-01-00 16:00,
28-01-00 15:00,49
28-01-00 14:00,44
28-01-00 13:00,
28-01-00 12:00,31
28-01-00 11:00,28
28-01-00 10:00,
28-01-00 09:00,
28-01-00 08:00,29
28-01-00 07:00,37
28-01-00 06:00,36
28-01-00 05:00,31
28-01-00 04:00,29
28-01-00 03:00,38
28-01-00 02:00,40
28-01-00 01:00,41
28-01-00 00:00,37
27-01-00 23:00,36
27-01-00 22:00,38
27-01-00 21:00,43
27-01-00 20:00,42
27-01-00 19:00,38
27-01-00 18:00,35
27-01-00 17:00,31
27-01-00 16:00,34
27-01-00 15:00,34
27-01-00 14:00,39
27-01-00 13:00,45
27-01-00 12:00,45
27-01-00 11:00,42
27-01-00 10:00,34
27-01-00 09:00,
27-01-00 08:00,28
27-01-00 07:00,40
27-01-00 06:00,29
27-01-00 05:00,14
27-01-00 04:00,19
27-01-00 03:00,26
27-01-00 02:00,22
27-01-00 01:00,19
27-01-00 00:00,22
26-01-00 23:00,19
26-01-00 22:00,20
26-01-00 21:00,20
26-01-00 20:00,20
26-01-00 19:00,16
26-01-00 18:00,14
26-01-00 17:00,21
26-01-00 16:00,
26-01-00 15:00,30
26-01-00 14:00,
26-01-00 13:00,
26-01-00 12:00,
26-01-00 11:00,
26-01-00 10:00,24
26-01-00 09:00,22
26-01-00 08:00,
26-01-00 07:00,26
26-01-00 06:00,27
26-01-00 05:00,26
26-01-00 04:00,29
26-01-00 03:00,30
26-01-00 02:00,33
26-01-00 01:00,31
26-01-00 00:00,38
25-01-00 23:00,43
25-01-00 22:00,45
25-01-00 21:00,48
25-01-00 20:00,47
25-01-00 19:00,45
25-01-00 18:00,33
25-01-00 17:00,35
25-01-00 16:00,37
25-01-00 15:00,56
