Datum Zeit,Bautzen NO
,µg/m³
01-02-00 00:00,2
31-01-00 23:00,2
31-01-00 22:00,4
31-01-00 21:00,5
31-01-00 20:00,5
31-01-00 19:00,7
31-01-00 18:00,11
31-01-00 17:00,14
31-01-00 16:00,19
31-01-00 15:00,15
31-01-00 14:00,10
31-01-00 13:00,
31-01-00 12:00,11
31-01-00 11:00,10
31-01-00 10:00,10
31-01-00 09:00,11
31-01-00 08:00,16
31-01-00 07:00,12
31-01-00 06:00,4
31-01-00 05:00,1
31-01-00 04:00,1
31-01-00 03:00,1
31-01-00 02:00,1
31-01-00 01:00,1
31-01-00 00:00,1
30-01-00 23:00,2
30-01-00 22:00,2
30-01-00 21:00,3
30-01-00 20:00,5
30-01-00 19:00,6
30-01-00 18:00,5
30-01-00 17:00,3
30-01-00 16:00,4
30-01-00 15:00,3
30-01-00 14:00,
30-01-00 13:00,
30-01-00 12:00,
30-01-00 11:00,
30-01-00 10:00,
30-01-00 09:00,
30-01-00 08:00,
30-01-00 07:00,
30-01-00 06:00,
30-01-00 05:00,
30-01-00 04:00,
30-01-00 03:00,
30-01-00 02:00,
30-01-00 01:00,
30-01-00 00:00,
29-01-00 23:00,
29-01-00 22:00,
29-01-00 21:00,
29-01-00 20:00,
29-01-00 19:00,
29-01-00 18:00,
29-01-00 17:00,
29-01-00 16:00,
29-01-00 15:00,
29-01-00 14:00,
29-01-00 13:00,2
29-01-00 12:00,3
29-01-00 11:00,2
29-01-00 10:00,3
29-01-00 09:00,2
29-01-00 08:00,2
29-01-00 07:00,1
29-01-00 06:00,1
29-01-00 05:00,1
29-01-00 04:00,1
29-01-00 03:00,1
29-01-00 02:00,2
29-01-00 01:00,1
29-01-00 00:00,1
28-01-00 23:00,1
28-01-00 22:00,1
28-01-00 21:00,2
28-01-00 20:00,3
28-01-00 19:00,8
28-01-00 18:00,8
28-01-00 17:00,15
28-01-00 16:00,21
28-01-00 15:00,
28-01-00 14:00,14
28-01-00 13:00,22
28-01-00 12:00,16
28-01-00 11:00,26
28-01-00 10:00,25
28-01-00 09:00,21
28-01-00 08:00,17
28-01-00 07:00,18
28-01-00 06:00,4
28-01-00 05:00,2
28-01-00 04:00,1
28-01-00 03:00,1
28-01-00 02:00,1
28-01-00 01:00,1
28-01-00 00:00,1
27-01-00 23:00,2
27-01-00 22:00,7
27-01-00 21:00,4
27-01-00 20:00,6
27-01-00 19:00,14
27-01-00 18:00,18
27-01-00 17:00,27
27-01-00 16:00,31
27-01-00 15:00,
27-01-00 14:00,
27-01-00 13:00,
27-01-00 12:00,22
27-01-00 11:00,22
27-01-00 10:00,28
27-01-00 09:00,
27-01-00 08:00,24
27-01-00 07:00,24
27-01-00 06:00,9
27-01-00 05:00,7
27-01-00 04:00,1
27-01-00 03:00,1
27-01-00 02:00,1
27-01-00 01:00,2
27-01-00 00:00,3
26-01-00 23:00,3
26-01-00 22:00,7
26-01-00 21:00,8
26-01-00 20:00,12
26-01-00 19:00,15
26-01-00 18:00,20
26-01-00 17:00,28
26-01-00 16:00,30
26-01-00 15:00,32
26-01-00 14:00,27
26-01-00 13:00,34
26-01-00 12:00,32
26-01-00 11:00,27
26-01-00 10:00,
26-01-00 09:00,26
26-01-00 08:00,26
26-01-00 07:00,21
26-01-00 06:00,6
26-01-00 05:00,2
26-01-00 04:00,2
26-01-00 03:00,1
26-01-00 02:00,1
26-01-00 01:00,1
26-01-00 00:00,1
25-01-00 23:00,1
25-01-00 22:00,4
25-01-00 21:00,4
25-01-00 20:00,9
25-01-00 19:00,11
25-01-00 18:00,14
25-01-00 17:00,42
25-01-00 16:00,23
25-01-00 15:00,24
25-01-00 14:00,23
25-01-00 13:00,36
25-01-00 12:00,37
25-01-00 11:00,42
25-01-00 10:00,
25-01-00 09:00,69
25-01-00 08:00,52
25-01-00 07:00,58
25-01-00 06:00,26
25-01-00 05:00,11
25-01-00 04:00,1
25-01-00 03:00,1
25-01-00 02:00,1
25-01-00 01:00,1
25-01-00 00:00,1
24-01-00 23:00,2
24-01-00 22:00,4
24-01-00 21:00,6
24-01-00 20:00,26
24-01-00 19:00,40
24-01-00 18:00,42
24-01-00 17:00,54
24-01-00 16:00,42
24-01-00 15:00,42
24-01-00 14:00,25
24-01-00 13:00,33
24-01-00 12:00,42
24-01-00 11:00,
24-01-00 10:00,44
24-01-00 09:00,52
24-01-00 08:00,45
24-01-00 07:00,46
24-01-00 06:00,25
24-01-00 05:00,9
24-01-00 04:00,4
24-01-00 03:00,10
24-01-00 02:00,9
24-01-00 01:00,8
24-01-00 00:00,18
23-01-00 23:00,49
23-01-00 22:00,20
23-01-00 21:00,34
23-01-00 20:00,50
23-01-00 19:00,38
23-01-00 18:00,15
23-01-00 17:00,7
23-01-00 16:00,6
23-01-00 15:00,9
23-01-00 14:00,6
23-01-00 13:00,11
23-01-00 12:00,7
23-01-00 11:00,
23-01-00 10:00,6
23-01-00 09:00,3
23-01-00 08:00,2
23-01-00 07:00,1
23-01-00 06:00,1
23-01-00 05:00,1
23-01-00 04:00,1
23-01-00 03:00,1
23-01-00 02:00,1
23-01-00 01:00,2
23-01-00 00:00,4
22-01-00 23:00,4
22-01-00 22:00,1
22-01-00 21:00,1
22-01-00 20:00,1
22-01-00 19:00,3
22-01-00 18:00,1
22-01-00 17:00,1
22-01-00 16:00,3
22-01-00 15:00,3
22-01-00 14:00,4
22-01-00 13:00,4
22-01-00 12:00,
22-01-00 11:00,3
22-01-00 10:00,2
22-01-00 09:00,2
22-01-00 08:00,1
22-01-00 07:00,1
22-01-00 06:00,1
22-01-00 05:00,1
22-01-00 04:00,3
22-01-00 03:00,1
22-01-00 02:00,2
22-01-00 01:00,2
22-01-00 00:00,2
21-01-00 23:00,7
21-01-00 22:00,6
21-01-00 21:00,3
21-01-00 20:00,7
21-01-00 19:00,6
21-01-00 18:00,10
21-01-00 17:00,9
21-01-00 16:00,10
21-01-00 15:00,16
21-01-00 14:00,11
21-01-00 13:00,11
21-01-00 12:00,
21-01-00 11:00,9
21-01-00 10:00,14
21-01-00 09:00,19
21-01-00 08:00,13
21-01-00 07:00,8
21-01-00 06:00,3
21-01-00 05:00,1
21-01-00 04:00,2
21-01-00 03:00,1
21-01-00 02:00,1
21-01-00 01:00,1
21-01-00 00:00,1
20-01-00 23:00,2
20-01-00 22:00,3
20-01-00 21:00,3
20-01-00 20:00,6
20-01-00 19:00,10
20-01-00 18:00,10
20-01-00 17:00,16
20-01-00 16:00,24
20-01-00 15:00,28
20-01-00 14:00,27
20-01-00 13:00,
20-01-00 12:00,20
20-01-00 11:00,20
20-01-00 10:00,22
20-01-00 09:00,22
20-01-00 08:00,22
20-01-00 07:00,21
20-01-00 06:00,13
20-01-00 05:00,5
20-01-00 04:00,1
20-01-00 03:00,1
20-01-00 02:00,2
20-01-00 01:00,3
20-01-00 00:00,1
19-01-00 23:00,1
19-01-00 22:00,2
19-01-00 21:00,3
19-01-00 20:00,5
19-01-00 19:00,6
19-01-00 18:00,11
19-01-00 17:00,10
19-01-00 16:00,13
19-01-00 15:00,23
19-01-00 14:00,24
19-01-00 13:00,
19-01-00 12:00,26
19-01-00 11:00,21
19-01-00 10:00,24
19-01-00 09:00,20
19-01-00 08:00,20
19-01-00 07:00,16
19-01-00 06:00,6
19-01-00 05:00,2
19-01-00 04:00,1
19-01-00 03:00,1
19-01-00 02:00,1
19-01-00 01:00,1
19-01-00 00:00,1
18-01-00 23:00,2
18-01-00 22:00,2
18-01-00 21:00,1
18-01-00 20:00,3
18-01-00 19:00,4
18-01-00 18:00,5
18-01-00 17:00,7
18-01-00 16:00,10
18-01-00 15:00,10
18-01-00 14:00,
18-01-00 13:00,12
18-01-00 12:00,13
18-01-00 11:00,17
18-01-00 10:00,9
18-01-00 09:00,8
18-01-00 08:00,13
18-01-00 07:00,11
18-01-00 06:00,6
18-01-00 05:00,1
18-01-00 04:00,1
18-01-00 03:00,1
18-01-00 02:00,1
18-01-00 01:00,1
18-01-00 00:00,1
17-01-00 23:00,1
17-01-00 22:00,2
17-01-00 21:00,1
17-01-00 20:00,3
17-01-00 19:00,4
17-01-00 18:00,7
17-01-00 17:00,18
17-01-00 16:00,19
17-01-00 15:00,23
17-01-00 14:00,
17-01-00 13:00,24
17-01-00 12:00,23
17-01-00 11:00,26
17-01-00 10:00,26
17-01-00 09:00,19
17-01-00 08:00,19
17-01-00 07:00,16
17-01-00 06:00,5
17-01-00 05:00,3
17-01-00 04:00,1
17-01-00 03:00,1
17-01-00 02:00,1
17-01-00 01:00,2
17-01-00 00:00,3
16-01-00 23:00,3
16-01-00 22:00,3
16-01-00 21:00,4
16-01-00 20:00,4
16-01-00 19:00,6
16-01-00 18:00,9
16-01-00 17:00,7
16-01-00 16:00,5
16-01-00 15:00,
16-01-00 14:00,6
16-01-00 13:00,5
16-01-00 12:00,7
16-01-00 11:00,7
16-01-00 10:00,9
16-01-00 09:00,6
16-01-00 08:00,2
16-01-00 07:00,3
16-01-00 06:00,2
16-01-00 05:00,5
16-01-00 04:00,3
16-01-00 03:00,6
16-01-00 02:00,8
16-01-00 01:00,7
16-01-00 00:00,9
15-01-00 23:00,12
15-01-00 22:00,14
15-01-00 21:00,14
15-01-00 20:00,16
15-01-00 19:00,9
15-01-00 18:00,16
15-01-00 17:00,24
15-01-00 16:00,23
15-01-00 15:00,
15-01-00 14:00,21
15-01-00 13:00,28
15-01-00 12:00,28
15-01-00 11:00,41
15-01-00 10:00,38
15-01-00 09:00,34
15-01-00 08:00,30
15-01-00 07:00,18
15-01-00 06:00,7
15-01-00 05:00,8
15-01-00 04:00,2
15-01-00 03:00,1
15-01-00 02:00,1
15-01-00 01:00,1
15-01-00 00:00,2
14-01-00 23:00,1
14-01-00 22:00,2
14-01-00 21:00,2
14-01-00 20:00,1
14-01-00 19:00,2
14-01-00 18:00,2
14-01-00 17:00,2
14-01-00 16:00,
14-01-00 15:00,5
14-01-00 14:00,4
14-01-00 13:00,4
14-01-00 12:00,4
14-01-00 11:00,3
14-01-00 10:00,3
14-01-00 09:00,3
14-01-00 08:00,2
14-01-00 07:00,3
14-01-00 06:00,1
14-01-00 05:00,1
14-01-00 04:00,1
14-01-00 03:00,1
14-01-00 02:00,1
14-01-00 01:00,1
14-01-00 00:00,1
13-01-00 23:00,1
13-01-00 22:00,1
13-01-00 21:00,1
13-01-00 20:00,1
13-01-00 19:00,1
13-01-00 18:00,1
13-01-00 17:00,2
13-01-00 16:00,
13-01-00 15:00,4
13-01-00 14:00,4
13-01-00 13:00,5
13-01-00 12:00,4
13-01-00 11:00,19
13-01-00 10:00,20
13-01-00 09:00,15
13-01-00 08:00,7
13-01-00 07:00,8
13-01-00 06:00,4
13-01-00 05:00,1
13-01-00 04:00,1
13-01-00 03:00,1
13-01-00 02:00,1
13-01-00 01:00,1
13-01-00 00:00,1
12-01-00 23:00,1
12-01-00 22:00,1
12-01-00 21:00,4
12-01-00 20:00,6
12-01-00 19:00,8
12-01-00 18:00,6
12-01-00 17:00,
12-01-00 16:00,15
12-01-00 15:00,4
12-01-00 14:00,5
12-01-00 13:00,4
12-01-00 12:00,5
12-01-00 11:00,11
12-01-00 10:00,4
12-01-00 09:00,2
12-01-00 08:00,2
12-01-00 07:00,2
12-01-00 06:00,4
12-01-00 05:00,3
12-01-00 04:00,1
12-01-00 03:00,1
12-01-00 02:00,1
12-01-00 01:00,1
12-01-00 00:00,1
11-01-00 23:00,1
11-01-00 22:00,1
11-01-00 21:00,2
11-01-00 20:00,1
11-01-00 19:00,2
11-01-00 18:00,5
11-01-00 17:00,
11-01-00 16:00,2
11-01-00 15:00,3
11-01-00 14:00,4
11-01-00 13:00,4
11-01-00 12:00,6
11-01-00 11:00,5
11-01-00 10:00,13
11-01-00 09:00,65
11-01-00 08:00,25
11-01-00 07:00,13
11-01-00 06:00,25
11-01-00 05:00,5
11-01-00 04:00,2
11-01-00 03:00,1
11-01-00 02:00,1
11-01-00 01:00,1
11-01-00 00:00,3
10-01-00 23:00,4
10-01-00 22:00,6
10-01-00 21:00,4
10-01-00 20:00,8
10-01-00 19:00,13
10-01-00 18:00,
10-01-00 17:00,37
10-01-00 16:00,24
10-01-00 15:00,25
10-01-00 14:00,26
10-01-00 13:00,35
10-01-00 12:00,35
10-01-00 11:00,41
10-01-00 10:00,38
10-01-00 09:00,39
10-01-00 08:00,37
10-01-00 07:00,26
10-01-00 06:00,14
10-01-00 05:00,5
10-01-00 04:00,2
10-01-00 03:00,1
10-01-00 02:00,3
10-01-00 01:00,5
10-01-00 00:00,9
09-01-00 23:00,23
09-01-00 22:00,15
09-01-00 21:00,27
09-01-00 20:00,19
09-01-00 19:00,33
09-01-00 18:00,
09-01-00 17:00,5
09-01-00 16:00,4
09-01-00 15:00,5
09-01-00 14:00,6
09-01-00 13:00,5
09-01-00 12:00,5
09-01-00 11:00,8
09-01-00 10:00,3
09-01-00 09:00,1
09-01-00 08:00,1
09-01-00 07:00,1
09-01-00 06:00,1
09-01-00 05:00,1
09-01-00 04:00,1
09-01-00 03:00,1
09-01-00 02:00,1
09-01-00 01:00,1
09-01-00 00:00,1
08-01-00 23:00,1
08-01-00 22:00,1
08-01-00 21:00,1
08-01-00 20:00,3
08-01-00 19:00,
08-01-00 18:00,3
08-01-00 17:00,3
08-01-00 16:00,5
08-01-00 15:00,5
08-01-00 14:00,5
08-01-00 13:00,7
08-01-00 12:00,8
08-01-00 11:00,11
08-01-00 10:00,13
08-01-00 09:00,7
08-01-00 08:00,3
08-01-00 07:00,3
08-01-00 06:00,3
08-01-00 05:00,1
08-01-00 04:00,1
08-01-00 03:00,1
08-01-00 02:00,1
08-01-00 01:00,1
08-01-00 00:00,1
07-01-00 23:00,1
07-01-00 22:00,1
07-01-00 21:00,3
07-01-00 20:00,7
07-01-00 19:00,
07-01-00 18:00,7
07-01-00 17:00,14
07-01-00 16:00,15
07-01-00 15:00,12
07-01-00 14:00,14
07-01-00 13:00,18
07-01-00 12:00,27
07-01-00 11:00,25
07-01-00 10:00,23
07-01-00 09:00,18
07-01-00 08:00,53
07-01-00 07:00,35
07-01-00 06:00,9
07-01-00 05:00,2
07-01-00 04:00,1
07-01-00 03:00,2
07-01-00 02:00,1
07-01-00 01:00,1
07-01-00 00:00,1
06-01-00 23:00,1
06-01-00 22:00,1
06-01-00 21:00,1
06-01-00 20:00,
06-01-00 19:00,1
06-01-00 18:00,1
06-01-00 17:00,2
06-01-00 16:00,2
06-01-00 15:00,2
06-01-00 14:00,6
06-01-00 13:00,6
06-01-00 12:00,3
06-01-00 11:00,4
06-01-00 10:00,3
06-01-00 09:00,4
06-01-00 08:00,11
06-01-00 07:00,5
06-01-00 06:00,13
06-01-00 05:00,9
06-01-00 04:00,3
06-01-00 03:00,1
06-01-00 02:00,1
06-01-00 01:00,6
06-01-00 00:00,6
05-01-00 23:00,20
05-01-00 22:00,35
05-01-00 21:00,79
05-01-00 20:00,
05-01-00 19:00,54
05-01-00 18:00,43
05-01-00 17:00,58
05-01-00 16:00,29
05-01-00 15:00,24
05-01-00 14:00,20
05-01-00 13:00,18
05-01-00 12:00,16
05-01-00 11:00,16
05-01-00 10:00,19
05-01-00 09:00,17
05-01-00 08:00,18
05-01-00 07:00,12
05-01-00 06:00,7
05-01-00 05:00,2
05-01-00 04:00,1
05-01-00 03:00,1
05-01-00 02:00,1
05-01-00 01:00,1
05-01-00 00:00,1
04-01-00 23:00,1
04-01-00 22:00,1
04-01-00 21:00,
04-01-00 20:00,1
04-01-00 19:00,2
04-01-00 18:00,6
04-01-00 17:00,6
04-01-00 16:00,7
04-01-00 15:00,10
04-01-00 14:00,32
04-01-00 13:00,19
04-01-00 12:00,18
04-01-00 11:00,15
04-01-00 10:00,6
04-01-00 09:00,4
04-01-00 08:00,7
04-01-00 07:00,9
04-01-00 06:00,2
04-01-00 05:00,1
04-01-00 04:00,1
04-01-00 03:00,1
04-01-00 02:00,1
04-01-00 01:00,1
04-01-00 00:00,1
03-01-00 23:00,1
03-01-00 22:00,1
03-01-00 21:00,
03-01-00 20:00,3
03-01-00 19:00,8
03-01-00 18:00,6
03-01-00 17:00,11
03-01-00 16:00,15
03-01-00 15:00,15
03-01-00 14:00,14
03-01-00 13:00,10
03-01-00 12:00,17
03-01-00 11:00,15
03-01-00 10:00,17
03-01-00 09:00,19
03-01-00 08:00,25
03-01-00 07:00,21
03-01-00 06:00,11
03-01-00 05:00,3
03-01-00 04:00,1
03-01-00 03:00,1
03-01-00 02:00,1
03-01-00 01:00,1
03-01-00 00:00,1
02-01-00 23:00,3
02-01-00 22:00,
02-01-00 21:00,8
02-01-00 20:00,8
02-01-00 19:00,16
02-01-00 18:00,13
02-01-00 17:00,25
02-01-00 16:00,10
02-01-00 15:00,14
02-01-00 14:00,14
02-01-00 13:00,11
02-01-00 12:00,10
02-01-00 11:00,8
02-01-00 10:00,5
02-01-00 09:00,3
02-01-00 08:00,1
02-01-00 07:00,3
02-01-00 06:00,1
02-01-00 05:00,2
02-01-00 04:00,4
02-01-00 03:00,4
02-01-00 02:00,5
02-01-00 01:00,7
02-01-00 00:00,26
01-01-00 23:00,13
01-01-00 22:00,
01-01-00 21:00,15
01-01-00 20:00,7
01-01-00 19:00,4
01-01-00 18:00,2
01-01-00 17:00,2
01-01-00 16:00,4
01-01-00 15:00,4
01-01-00 14:00,5
01-01-00 13:00,7
01-01-00 12:00,4
01-01-00 11:00,4
01-01-00 10:00,2
01-01-00 09:00,2
01-01-00 08:00,1
01-01-00 07:00,1
01-01-00 06:00,1
01-01-00 05:00,2
01-01-00 04:00,1
01-01-00 03:00,2
01-01-00 02:00,4
01-01-00 01:00,3

