Datum Zeit,Leipzig-West SO2
,µg/m³
01-02-00 00:00,1.0
31-01-00 23:00,3.8
31-01-00 22:00,2.4
31-01-00 21:00,1.7
31-01-00 20:00,2.7
31-01-00 19:00,1.0
31-01-00 18:00,1.0
31-01-00 17:00,1.0
31-01-00 16:00,1.0
31-01-00 15:00,1.0
31-01-00 14:00,1.3
31-01-00 13:00,8.6
31-01-00 12:00,4.8
31-01-00 11:00,1.0
31-01-00 10:00,1.0
31-01-00 09:00,1.0
31-01-00 08:00,
31-01-00 07:00,1.5
31-01-00 06:00,1.0
31-01-00 05:00,1.0
31-01-00 04:00,1.0
31-01-00 03:00,1.0
31-01-00 02:00,1.0
31-01-00 01:00,1.0
31-01-00 00:00,1.1
30-01-00 23:00,1.0
30-01-00 22:00,1.6
30-01-00 21:00,2.5
30-01-00 20:00,6.7
30-01-00 19:00,6.2
30-01-00 18:00,1.0
30-01-00 17:00,1.0
30-01-00 16:00,1.0
30-01-00 15:00,1.0
30-01-00 14:00,1.0
30-01-00 13:00,1.0
30-01-00 12:00,1.0
30-01-00 11:00,1.0
30-01-00 10:00,1.0
30-01-00 09:00,
30-01-00 08:00,1.0
30-01-00 07:00,1.0
30-01-00 06:00,1.1
30-01-00 05:00,1.0
30-01-00 04:00,1.0
30-01-00 03:00,1.0
30-01-00 02:00,1.0
30-01-00 01:00,1.0
30-01-00 00:00,3.1
29-01-00 23:00,1.0
29-01-00 22:00,1.0
29-01-00 21:00,1.0
29-01-00 20:00,1.0
29-01-00 19:00,1.0
29-01-00 18:00,1.0
29-01-00 17:00,1.0
29-01-00 16:00,1.0
29-01-00 15:00,1.0
29-01-00 14:00,1.0
29-01-00 13:00,1.0
29-01-00 12:00,1.0
29-01-00 11:00,1.2
29-01-00 10:00,1.1
29-01-00 09:00,
29-01-00 08:00,1.0
29-01-00 07:00,1.0
29-01-00 06:00,1.7
29-01-00 05:00,1.0
29-01-00 04:00,1.3
29-01-00 03:00,1.0
29-01-00 02:00,1.0
29-01-00 01:00,1.1
29-01-00 00:00,1.0
28-01-00 23:00,2.8
28-01-00 22:00,4.7
28-01-00 21:00,10.4
28-01-00 20:00,6.5
28-01-00 19:00,2.3
28-01-00 18:00,1.5
28-01-00 17:00,1.6
28-01-00 16:00,1.8
28-01-00 15:00,3.1
28-01-00 14:00,4.8
28-01-00 13:00,3.8
28-01-00 12:00,3.3
28-01-00 11:00,4.1
28-01-00 10:00,
28-01-00 09:00,
28-01-00 08:00,10.7
28-01-00 07:00,11.2
28-01-00 06:00,10.1
28-01-00 05:00,10.4
28-01-00 04:00,10.9
28-01-00 03:00,10.8
28-01-00 02:00,9.4
28-01-00 01:00,
28-01-00 00:00,6.0
27-01-00 23:00,5.9
27-01-00 22:00,6.2
27-01-00 21:00,6.4
27-01-00 20:00,6.6
27-01-00 19:00,7.9
27-01-00 18:00,8.6
27-01-00 17:00,8.1
27-01-00 16:00,8.0
27-01-00 15:00,8.2
27-01-00 14:00,8.6
27-01-00 13:00,6.5
27-01-00 12:00,8.4
27-01-00 11:00,7.6
27-01-00 10:00,7.8
27-01-00 09:00,7.8
27-01-00 08:00,8.6
27-01-00 07:00,10.1
27-01-00 06:00,9.8
27-01-00 05:00,14.5
27-01-00 04:00,9.4
27-01-00 03:00,9.0
27-01-00 02:00,7.7
27-01-00 01:00,
27-01-00 00:00,6.0
26-01-00 23:00,7.0
26-01-00 22:00,5.7
26-01-00 21:00,7.7
26-01-00 20:00,7.8
26-01-00 19:00,11.1
26-01-00 18:00,11.9
26-01-00 17:00,10.8
26-01-00 16:00,17.9
26-01-00 15:00,18.0
26-01-00 14:00,21.3
26-01-00 13:00,16.2
26-01-00 12:00,16.6
26-01-00 11:00,12.8
26-01-00 10:00,10.7
26-01-00 09:00,14.0
26-01-00 08:00,16.7
26-01-00 07:00,11.9
26-01-00 06:00,6.5
26-01-00 05:00,3.9
26-01-00 04:00,2.5
26-01-00 03:00,1.5
26-01-00 02:00,2.9
26-01-00 01:00,
26-01-00 00:00,4.1
25-01-00 23:00,4.1
25-01-00 22:00,4.5
25-01-00 21:00,6.3
25-01-00 20:00,6.7
25-01-00 19:00,7.7
25-01-00 18:00,6.5
25-01-00 17:00,8.5
25-01-00 16:00,7.3
25-01-00 15:00,6.9
25-01-00 14:00,8.4
25-01-00 13:00,12.5
25-01-00 12:00,9.1
25-01-00 11:00,7.1
25-01-00 10:00,7.4
25-01-00 09:00,7.2
25-01-00 08:00,5.4
25-01-00 07:00,5.8
25-01-00 06:00,5.6
25-01-00 05:00,5.4
25-01-00 04:00,6.6
25-01-00 03:00,7.2
25-01-00 02:00,
25-01-00 01:00,5.8
25-01-00 00:00,5.1
24-01-00 23:00,4.4
24-01-00 22:00,4.6
24-01-00 21:00,3.2
24-01-00 20:00,3.4
24-01-00 19:00,4.8
24-01-00 18:00,4.1
24-01-00 17:00,2.7
24-01-00 16:00,3.5
24-01-00 15:00,4.3
24-01-00 14:00,5.7
24-01-00 13:00,6.2
24-01-00 12:00,11.6
24-01-00 11:00,13.2
24-01-00 10:00,10.9
24-01-00 09:00,9.4
24-01-00 08:00,9.5
24-01-00 07:00,9.6
24-01-00 06:00,8.1
24-01-00 05:00,8.1
24-01-00 04:00,7.8
24-01-00 03:00,7.9
24-01-00 02:00,
24-01-00 01:00,7.5
24-01-00 00:00,9.4
23-01-00 23:00,11.7
23-01-00 22:00,18.7
23-01-00 21:00,7.9
23-01-00 20:00,10.0
23-01-00 19:00,9.8
23-01-00 18:00,15.5
23-01-00 17:00,16.1
23-01-00 16:00,25.2
23-01-00 15:00,39.4
23-01-00 14:00,40.8
23-01-00 13:00,33.7
23-01-00 12:00,18.0
23-01-00 11:00,9.9
23-01-00 10:00,8.3
23-01-00 09:00,6.4
23-01-00 08:00,5.9
23-01-00 07:00,8.2
23-01-00 06:00,8.2
23-01-00 05:00,6.0
23-01-00 04:00,7.0
23-01-00 03:00,
23-01-00 02:00,5.7
23-01-00 01:00,1.4
23-01-00 00:00,1.0
22-01-00 23:00,1.0
22-01-00 22:00,1.0
22-01-00 21:00,1.0
22-01-00 20:00,1.3
22-01-00 19:00,2.5
22-01-00 18:00,1.2
22-01-00 17:00,1.4
22-01-00 16:00,1.1
22-01-00 15:00,1.1
22-01-00 14:00,1.0
22-01-00 13:00,1.0
22-01-00 12:00,1.0
22-01-00 11:00,1.0
22-01-00 10:00,1.0
22-01-00 09:00,1.0
22-01-00 08:00,1.0
22-01-00 07:00,1.0
22-01-00 06:00,1.0
22-01-00 05:00,1.0
22-01-00 04:00,1.0
22-01-00 03:00,
22-01-00 02:00,1.0
22-01-00 01:00,1.0
22-01-00 00:00,1.0
21-01-00 23:00,1.2
21-01-00 22:00,1.0
21-01-00 21:00,1.0
21-01-00 20:00,1.0
21-01-00 19:00,1.0
21-01-00 18:00,1.0
21-01-00 17:00,1.0
21-01-00 16:00,1.0
21-01-00 15:00,1.0
21-01-00 14:00,1.0
21-01-00 13:00,1.0
21-01-00 12:00,1.0
21-01-00 11:00,
21-01-00 10:00,1.0
21-01-00 09:00,1.0
21-01-00 08:00,1.0
21-01-00 07:00,1.0
21-01-00 06:00,1.0
21-01-00 05:00,1.0
21-01-00 04:00,1.0
21-01-00 03:00,6.7
21-01-00 02:00,2.1
21-01-00 01:00,8.2
21-01-00 00:00,29.2
20-01-00 23:00,19.9
20-01-00 22:00,21.6
20-01-00 21:00,15.6
20-01-00 20:00,14.4
20-01-00 19:00,9.8
20-01-00 18:00,7.8
20-01-00 17:00,4.1
20-01-00 16:00,6.6
20-01-00 15:00,13.6
20-01-00 14:00,19.7
20-01-00 13:00,3.8
20-01-00 12:00,8.2
20-01-00 11:00,
20-01-00 10:00,1.0
20-01-00 09:00,1.0
20-01-00 08:00,1.5
20-01-00 07:00,4.9
20-01-00 06:00,1.6
20-01-00 05:00,1.0
20-01-00 04:00,1.0
20-01-00 03:00,1.9
20-01-00 02:00,3.1
20-01-00 01:00,2.4
20-01-00 00:00,3.5
19-01-00 23:00,2.6
19-01-00 22:00,3.2
19-01-00 21:00,2.4
19-01-00 20:00,2.7
19-01-00 19:00,2.8
19-01-00 18:00,2.7
19-01-00 17:00,3.3
19-01-00 16:00,3.6
19-01-00 15:00,4.2
19-01-00 14:00,3.6
19-01-00 13:00,3.8
19-01-00 12:00,
19-01-00 11:00,2.8
19-01-00 10:00,3.9
19-01-00 09:00,3.2
19-01-00 08:00,2.1
19-01-00 07:00,3.5
19-01-00 06:00,2.0
19-01-00 05:00,2.2
19-01-00 04:00,2.3
19-01-00 03:00,1.6
19-01-00 02:00,2.3
19-01-00 01:00,2.3
19-01-00 00:00,1.2
18-01-00 23:00,1.1
18-01-00 22:00,1.0
18-01-00 21:00,1.0
18-01-00 20:00,1.0
18-01-00 19:00,1.0
18-01-00 18:00,1.0
18-01-00 17:00,1.0
18-01-00 16:00,1.0
18-01-00 15:00,1.0
18-01-00 14:00,1.0
18-01-00 13:00,1.0
18-01-00 12:00,
18-01-00 11:00,1.0
18-01-00 10:00,1.0
18-01-00 09:00,1.0
18-01-00 08:00,1.0
18-01-00 07:00,1.0
18-01-00 06:00,1.0
18-01-00 05:00,1.0
18-01-00 04:00,1.0
18-01-00 03:00,1.0
18-01-00 02:00,1.0
18-01-00 01:00,1.0
18-01-00 00:00,1.0
17-01-00 23:00,1.0
