Datum Zeit,Glauchau SO2
,µg/m³
01-02-00 00:00,
31-01-00 23:00,2.0
31-01-00 22:00,2.2
31-01-00 21:00,3.5
31-01-00 20:00,3.5
31-01-00 19:00,3.8
31-01-00 18:00,3.5
31-01-00 17:00,3.4
31-01-00 16:00,2.7
31-01-00 15:00,1.9
31-01-00 14:00,2.9
31-01-00 13:00,3.1
31-01-00 12:00,2.7
31-01-00 11:00,2.8
31-01-00 10:00,2.8
31-01-00 09:00,2.2
31-01-00 08:00,2.0
31-01-00 07:00,
31-01-00 06:00,1.9
31-01-00 05:00,2.0
31-01-00 04:00,2.4
31-01-00 03:00,3.0
31-01-00 02:00,2.1
31-01-00 01:00,2.6
31-01-00 00:00,
30-01-00 23:00,2.0
30-01-00 22:00,2.6
30-01-00 21:00,3.7
30-01-00 20:00,2.9
30-01-00 19:00,4.1
30-01-00 18:00,7.6
30-01-00 17:00,4.7
30-01-00 16:00,1.8
30-01-00 15:00,2.6
30-01-00 14:00,2.4
30-01-00 13:00,2.3
30-01-00 12:00,2.6
30-01-00 11:00,2.6
30-01-00 10:00,2.5
30-01-00 09:00,1.2
30-01-00 08:00,
30-01-00 07:00,1.0
30-01-00 06:00,1.0
30-01-00 05:00,1.0
30-01-00 04:00,1.0
30-01-00 03:00,1.0
30-01-00 02:00,1.1
30-01-00 01:00,1.0
30-01-00 00:00,
29-01-00 23:00,2.2
29-01-00 22:00,2.7
29-01-00 21:00,3.4
29-01-00 20:00,3.2
29-01-00 19:00,3.2
29-01-00 18:00,4.0
29-01-00 17:00,2.9
29-01-00 16:00,4.0
29-01-00 15:00,4.8
29-01-00 14:00,3.4
29-01-00 13:00,4.6
29-01-00 12:00,10.1
29-01-00 11:00,7.4
29-01-00 10:00,5.3
29-01-00 09:00,4.4
29-01-00 08:00,
29-01-00 07:00,3.6
29-01-00 06:00,3.9
29-01-00 05:00,4.5
29-01-00 04:00,4.4
29-01-00 03:00,5.0
29-01-00 02:00,5.6
29-01-00 01:00,6.1
29-01-00 00:00,
28-01-00 23:00,6.9
28-01-00 22:00,6.6
28-01-00 21:00,7.2
28-01-00 20:00,9.3
28-01-00 19:00,13.8
28-01-00 18:00,13.5
28-01-00 17:00,12.4
28-01-00 16:00,9.8
28-01-00 15:00,10.1
28-01-00 14:00,11.4
28-01-00 13:00,13.5
28-01-00 12:00,16.5
28-01-00 11:00,16.6
28-01-00 10:00,17.6
28-01-00 09:00,
28-01-00 08:00,14.1
28-01-00 07:00,13.8
28-01-00 06:00,14.2
28-01-00 05:00,15.1
28-01-00 04:00,13.6
28-01-00 03:00,10.1
28-01-00 02:00,9.6
28-01-00 01:00,9.9
28-01-00 00:00,
27-01-00 23:00,9.1
27-01-00 22:00,10.2
27-01-00 21:00,10.6
27-01-00 20:00,10.8
27-01-00 19:00,11.2
27-01-00 18:00,12.0
27-01-00 17:00,11.7
27-01-00 16:00,13.2
27-01-00 15:00,12.4
27-01-00 14:00,10.6
27-01-00 13:00,9.7
27-01-00 12:00,10.1
27-01-00 11:00,10.5
27-01-00 10:00,11.1
27-01-00 09:00,
27-01-00 08:00,9.1
27-01-00 07:00,8.0
27-01-00 06:00,6.4
27-01-00 05:00,6.1
27-01-00 04:00,6.3
27-01-00 03:00,6.1
27-01-00 02:00,6.7
27-01-00 01:00,6.4
27-01-00 00:00,
26-01-00 23:00,7.7
26-01-00 22:00,9.5
26-01-00 21:00,10.3
26-01-00 20:00,11.0
26-01-00 19:00,13.0
26-01-00 18:00,12.2
26-01-00 17:00,11.9
26-01-00 16:00,14.4
26-01-00 15:00,16.5
26-01-00 14:00,16.4
26-01-00 13:00,16.4
26-01-00 12:00,17.0
26-01-00 11:00,14.8
26-01-00 10:00,
26-01-00 09:00,10.8
26-01-00 08:00,8.1
26-01-00 07:00,8.5
